time,input_base_ax,input_base_ax_g,input_base_vx,base_vx,base_ax,base_ax_g,base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress
5.24,-13.9581085355,-1.42333095761,0.154476582106,0.151668479047,-13.6494605452,-1.39185762164,0.0392013158919,0,0,0,0,0,0,0,0,0,0
5.25,-14.1619445652,-1.44411644804,0.013561839072,0.0107381192366,-14.093035981,-1.43708972799,0.0400133488834,0,0,0,0,0,0,0,0,0,0
5.26,-13.8640437779,-1.41373902178,-0.126879400732,-0.129618866161,-14.0356985398,-1.43124293615,0.0394189451487,0,0,0,0,0,0,0,0,0,0
5.27,-13.0783277656,-1.33361828613,-0.261888382156,-0.264447376278,-13.4828510116,-1.37486817737,0.0374486139365,0,0,0,0,0,0,0,0,0,0
5.28,-11.8358867804,-1.20692456449,-0.386731985753,-0.389021326103,-12.4573949825,-1.27030076352,0.0341812704246,0,0,0,0,0,0,0,0,0,0
5.29,-10.1837621012,-1.03845473237,-0.497068691573,-0.499009338188,-10.9988012084,-1.12156559156,0.0297411171032,0,0,0,0,0,0,0,0,0,0
5.3,-8.18317132203,-0.834451247065,-0.589099545341,-0.590625328405,-9.16159902171,-0.934223105924,0.0242929437702,0,0,0,0,0,0,0,0,0,0
5.31,-5.90724332131,-0.602371178874,-0.659698878553,-0.66075875158,-7.01334231751,-0.715161886833,0.0180360233702,0,0,0,0,0,0,0,0,0,0
5.32,-3.43834661932,-0.350613779356,-0.706520288182,-0.707080030117,-4.63212785363,-0.472345587293,0.0111968294617,0,0,0,0,0,0,0,0,0,0
5.33,-0.865108689496,-0.0882165356667,-0.728074290086,-0.728117599808,-2.10375696915,-0.214523508961,0.0040208413121,0,0,0,0,0,0,0,0,0,0
5.34,1.72076591724,0.175469290455,-0.723775089705,-0.723304038369,0.481356143972,0.0490846664224,-0.0032362668788,0,0,0,0,0,0,0,0,0,0
5.35,4.22776438273,0.431111988572,-0.69395502673,-0.692989856357,3.03141820115,0.309118628803,-0.0103177363524,0,0,0,0,0,0,0,0,0,0
5.36,6.56780482553,0.669729706427,-0.639846406954,-0.638424686999,5.45651693582,0.556409878585,-0.0169748090692,0,0,0,0,0,0,0,0,0,0
5.37,8.65933122451,0.883006044318,-0.563531593198,-0.561706769474,7.67179175242,0.782305043254,-0.0229754663516,0,0,0,0,0,0,0,0,0,0
5.38,10.430155315,1.06357984786,-0.467863346797,-0.465702738461,9.60040310129,0.978968669351,-0.0281125138913,0,0,0,0,0,0,0,0,0,0
5.39,11.8199464586,1.20529910404,-0.356358452124,-0.353940771597,11.1761966864,1.13965489606,-0.0322107314416,0,0,0,0,0,0,0,0,0,0
5.4,12.782283682,1.30343019094,-0.233068582672,-0.23048106977,12.3459701826,1.25893859601,-0.0351328406484,0,0,0,0,0,0,0,0,0,0
5.41,13.2862002296,1.3548153783,-0.102433146194,-0.0997684207664,13.0712649004,1.3328980743,-0.0367840881011,0,0,0,0,0,0,0,0,0,0
5.42,13.3171694828,1.35797336325,0.0308805483313,0.0335278017299,13.3296222496,1.35924319208,-0.0371152911963,0,0,0,0,0,0,0,0,0,0
5.43,12.877501286,1.3131396844,0.162144047768,0.164680444486,13.1152642755,1.33738476193,-0.0361242499652,0,0,0,0,0,0,0,0,0,0
5.44,11.9861388717,1.22224601385,0.286735477591,0.289072227201,12.4391782715,1.26844317596,-0.0338554866068,0,0,0,0,0,0,0,0,0,0
5.45,10.6778679092,1.08883950271,0.400302280707,0.402358294838,11.3286067637,1.15519639874,-0.0303983339966,0,0,0,0,0,0,0,0,0,0
5.46,9.00196998705,0.917945474454,0.498913242472,0.500617947376,9.82596525375,1.00196960774,-0.0258834527855,0,0,0,0,0,0,0,0,0,0
5.47,7.02037231037,0.715878746603,0.579194493491,0.580490249864,7.98723024879,0.814470818148,-0.0204779117993,0,0,0,0,0,0,0,0,0,0
5.48,4.80536289722,0.490010645554,0.638444788601,0.639288835792,5.87985859278,0.599578713708,-0.014379016371,0,0,0,0,0,0,0,0,0,0
5.49,2.43695546368,0.248500299662,0.674726129554,0.675091988776,3.58031529833,0.365090555728,-0.00780711224815,0,0,0,0,0,0,0,0,0,0
5.5,-6.71291392119e-10,-6.84526716176e-11,0.686926701978,0.686804992792,1.17130040161,0.119439400979,-0.000997627340296,0,0,0,0,0,0,0,0,0,0
5.51,-2.41885665166,-0.246654734457,0.674794101052,0.674192746538,-1.26122462536,-0.128609119869,0.00580736135637,0,0,0,0,0,0,0,0,0,0
5.52,-4.73425133933,-0.482759284703,0.638937888637,0.637881706515,-3.63110400229,-0.370269562214,0.0123677336216,0,0,0,0,0,0,0,0,0,0
5.53,-6.86511677218,-0.700047087658,0.580801618956,0.579331317715,-5.85503888003,-0.597047807358,0.0184537987428,0,0,0,0,0,0,0,0,0,0
5.54,-8.737519025,-0.890978981099,0.502605551255,0.500776171292,-7.85551464226,-0.8010395642,0.0238543361879,0,0,0,0,0,0,0,0,0,0
5.55,-10.2872211101,-1.04900461524,0.407262297899,0.405141157054,-9.56350142378,-0.975205745466,0.0283839228296,0,0,0,0,0,0,0,0,0,0
5.56,-11.4618837945,-1.16878687365,0.298268598918,0.295932818894,-10.9208338159,-1.11361513013,0.0318892927093,0,0,0,0,0,0,0,0,0,0
5.57,-12.2228283845,-1.24638162721,0.179577236252,0.177110940716,-11.8821878178,-1.21164595635,0.0342545115074,0,0,0,0,0,0,0,0,0,0
5.58,-12.5463023037,-1.2793667872,0.0554537746641,0.0529450607466,-12.4165879969,-1.26613960903,0.0354047915147,0,0,0,0,0,0,0,0,0,0
5.59,-12.4242063796,-1.26691646787,-0.0696766814016,-0.0721388892105,-12.5083949957,-1.27550131754,0.0353088223724,0,0,0,0,0,0,0,0,0,0
5.6,-11.8642621577,-1.20981804772,-0.191387211288,-0.193716312518,-12.1577423307,-1.23974469679,0.0339795463637,0,0,0,0,0,0,0,0,0,0
5.61,-10.8896175901,-1.11043196098,-0.305405661358,-0.307520424558,-11.380411204,-1.16047898151,0.0314733626784,0,0,0,0,0,0,0,0,0,0
5.62,-9.53790938036,-0.972596083307,-0.407764550853,-0.409591945184,-10.2071520625,-1.04083984465,0.0278878008296,0,0,0,0,0,0,0,0,0,0
5.63,-7.85981939296,-0.801478526608,-0.494939042418,-0.496416757186,-8.6824812002,-0.885366684872,0.0233577573178,0,0,0,0,0,0,0,0,0,0
5.64,-5.9171801965,-0.603384458149,-0.563968182828,-0.565046748151,-6.86299909656,-0.699831144842,0.0180504397911,0,0,0,0,0,0,0,0,0,0
5.65,-3.78070036912,-0.385524146281,-0.612555249437,-0.613199686023,-4.81529378711,-0.491023314497,0.0121592076202,0,0,0,0,0,0,0,0,0,0
5.66,-1.52739313452,-0.155750754286,-0.639143810635,-0.639334753904,-2.61350678814,-0.26650352446,0.00589653542056,0,0,0,0,0,0,0,0,0,0
5.67,0.762198234052,0.0777225896766,-0.642966995673,-0.642701258527,-0.336650462328,-0.0343287934542,-0.00051364464161,0,0,0,0,0,0,0,0,0,0
5.68,3.00687832673,0.306616258022,-0.624068438166,-0.623358996856,1.93422616711,0.197236178217,-0.00684394591854,0,0,0,0,0,0,0,0,0,0
5.69,5.12767803141,0.522877642356,-0.583294373428,-0.582169781554,4.11892153021,0.420013106434,-0.0128715898106,0,0,0,0,0,0,0,0,0,0
5.7,7.05063148344,0.71896432354,-0.522257396097,-0.520760651992,6.1409129562,0.626198850392,-0.0183862419783,0,0,0,0,0,0,0,0,0,0
5.71,8.70935392789,0.888106940483,-0.443273384751,-0.44146029668,7.9300355312,0.808638580065,-0.0231973467217,0,0,0,0,0,0,0,0,0,0
5.72,10.0473307233,1.02454260357,-0.34927403918,-0.347211150208,9.42491464719,0.961073827167,-0.0271407039562,0,0,0,0,0,0,0,0,0,0
5.73,11.0198386706,1.12371081568,-0.243698320697,-0.241460470221,10.5750679986,1.07835682915,-0.0300840620583,0,0,0,0,0,0,0,0,0,0
5.74,11.5954345159,1.18240525723,-0.130366807317,-0.128034418492,11.3426051729,1.15662383922,-0.0319315365019,0,0,0,0,0,0,0,0,0,0
5.75,11.7569613409,1.19887640947,-0.0133435489774,-0.0109997402671,11.7034678225,1.19342158866,-0.0326267072957,0,0,0,0,0,0,0,0,0,0
5.76,11.5020410462,1.17288177372,0.103209585799,0.105481961242,11.6481701509,1.18778279544,-0.0321542961908,0,0,0,0,0,0,0,0,0,0
5.77,10.8430396048,1.1056823283,0.215180854355,0.217302136098,11.1820174856,1.14024845238,-0.0305403757041,0,0,0,0,0,0,0,0,0,0
5.78,9.80651056675,0.999985781766,0.318653618889,0.320550130019,10.3247993922,1.05283653359,-0.0278511143735,0,0,0,0,0,0,0,0,0,0
5.79,8.43214074781,0.859839063066,0.410043250833,0.411649854458,9.10997244382,0.928958660074,-0.0241901144511,0,0,0,0,0,0,0,0,0,0
5.8,6.77123948846,0.690474268833,0.486221178926,0.487483511757,7.58336572996,0.773288098378,-0.01969444762,0,0,0,0,0,0,0,0,0,0
5.81,4.88482871734,0.49811390407,0.54462179358,0.545498100155,5.80145883974,0.591584163781,-0.0145295395605,0,0,0,0,0,0,0,0,0,0
5.82,2.84140473647,0.289742647741,0.58332856237,0.583791068229,3.82929680744,0.390479603885,-0.00888309371853,0,0,0,0,0,0,0,0,0,0
5.83,0.71445370382,0.0728540025207,0.601136477742,0.601172256731,1.73811885016,0.177238797159,-0.00295827709372,0,0,0,0,0,0,0,0,0,0
5.84,-1.42018915155,-0.144818990333,0.597588820044,0.597200129182,-0.397212754928,-0.0405044286202,0.00303358483586,0,0,0,0,0,0,0,0,0,0
5.85,-3.48704174778,-0.355579300554,0.572987145433,0.572191219879,-2.50089093028,-0.25501990285,0.00888054158117,0,0,0,0,0,0,0,0,0,0
5.86,-5.41364257199,-0.552037910193,0.52837436567,0.527202685506,-4.49885343731,-0.458755378984,0.0143775111081,0,0,0,0,0,0,0,0,0,0
5.87,-7.13308910448,-0.727372660846,0.465491741108,0.463988800259,-6.32138852465,-0.644602236712,0.0193334685369,0,0,0,0,0,0,0,0,0,0
5.88,-8.5863583978,-0.875564886868,0.386711525423,0.38493315044,-7.90556498191,-0.80614327848,0.0235780782904,0,0,0,0,0,0,0,0,0,0
5.89,-9.72432942326,-0.991605637324,0.294947848692,0.292959130642,-9.19740197974,-0.937873991602,0.0269675396959,0,0,0,0,0,0,0,0,0,0
5.9,-10.5094380383,-1.07166443569,0.193549174679,0.191422090595,-10.1537040047,-1.03538965954,0.029389445802,0,0,0,0,0,0,0,0,0,0
5.91,-10.9169090268,-1.11321491302,0.0861762930164,0.0839871036834,-10.7434986911,-1.09553197995,0.0307664917734,0,0,0,0,0,0,0,0,0,0
5.92,-10.935525121,-1.11511322633,-0.0233297138718,-0.025503195796,-10.9490299479,-1.11649033543,0.0310589113129,0,0,0,0,0,0,0,0,0,0
5.93,-10.5679096583,-1.07762688158,-0.131084771424,-0.13316594517,-10.7662749374,-1.0978545107,0.0302655656081,0,0,0,0,0,0,0,0,0,0
5.94,-9.83031696347,-1.00241335864,-0.233299476987,-0.235215651225,-10.2049706055,-1.04061739794,0.0284236576261,0,0,0,0,0,0,0,0,0,0
5.95,-8.7519420398,-0.892449719302,-0.326412251596,-0.32809718086,-9.28815296342,-0.947128016541,0.0256070934656,0,0,0,0,0,0,0,0,0,0
5.96,-7.37377809226,-0.751916107157,-0.407213304898,-0.408609476469,-8.05122956093,-0.820996931769,0.021923560179,0,0,0,0,0,0,0,0,0,0
5.97,-5.7470661864,-0.586037656733,-0.472955103667,-0.474015696112,-6.54062196423,-0.666957825988,0.0175104343161,0,0,0,0,0,0,0,0,0,0
5.98,-3.93139542347,-0.400890765294,-0.521445549,-0.522135995838,-4.8120299726,-0.49069049804,0.0125296758563,0,0,0,0,0,0,0,0,0,0
5.99,-1.99252389829,-0.203180892384,-0.551120712046,-0.551419818578,-2.92838227406,-0.298611888266,0.00716189678422,0,0,0,0,0,0,0,0,0,0
6,7.58138424781e-10,7.73086043431e-11,-0.561094728928,-0.56099530655,-0.957548797153,-0.0976428033174,0.00159982115857,0,0,0,0,0,0,0,0,0,0
6.01,1.97532999834,0.201427602529,-0.551185285033,-0.550694284707,1.03010218435,0.10504118984,-0.00395862679773,0,0,0,0,0,0,0,0,0,0
6.02,3.86383880458,0.394001907337,-0.52191399671,-0.521052141209,2.9642143498,0.302265743123,-0.00931735892732,0,0,0,0,0,0,0,0,0,0
6.03,5.59957011553,0.570997243251,-0.474481893371,-0.47328282563,4.77693155781,0.487111455779,-0.0142890337615,0,0,0,0,0,0,0,0,0,0
6.04,7.12253947538,0.726296898062,-0.410721082923,-0.409230064831,6.40527607988,0.653156386725,-0.0187015982138,0,0,0,0,0,0,0,0,0,0
6.05,8.38080383725,0.854604155063,-0.333024517447,-0.331296729032,7.79333357994,0.794698860461,-0.0224042321832,0,0,0,0,0,0,0,0,0,0
6.06,9.33222855166,0.951622475735,-0.24425653488,-0.242355037543,8.89416914882,0.906952848202,-0.025272491016,0,0,0,0,0,0,0,0,0,0
6.07,9.94589185339,1.01419871754,-0.147647509814,-0.145640948642,9.67140889009,0.986209244756,-0.027212470947,0,0,0,0,0,0,0,0,0,0
6.08,10.2030802842,1.04042463881,-0.0466764801699,-0.044636608889,10.1004339753,1.02995762827,-0.0281638587346,0,0,0,0,0,0,0,0,0,0
6.09,10.0978433898,1.02969346207,0.0550539916424,0.0570548739196,10.1691482808,1.03696453741,-0.0281017674095,0,0,0,0,0,0,0,0,0,0
6.1,9.63709192171,0.982709887853,0.15394622683,0.155837835588,9.87829616682,1.00730587579,-0.0270373038619,0,0,0,0,0,0,0,0,0,0
6.11,8.84024008504,0.901453614133,0.246534535132,0.248251066618,9.24132310295,0.942352699745,-0.0250168593509,0,0,0,0,0,0,0,0,0,0
6.12,7.73840852382,0.789098063439,0.329606530531,0.331088947667,8.28378810489,0.844711303543,-0.0221201592795,0,0,0,0,0,0,0,0,0,0
6.13,6.37322014641,0.649887591217,0.400314416363,0.401512475113,7.04235274463,0.718120127121,-0.0184571521656,0,0,0,0,0,0,0,0,0,0
6.14,4.79523503501,0.488977891024,0.456272391088,0.457146337897,5.56338627837,0.567307518711,-0.0141638581005,0,0,0,0,0,0,0,0,0,0
6.15,3.0620830568,0.31224557385,0.495636851576,0.496158734735,3.90123968381,0.39781573563,-0.00939733273734,0,0,0,0,0,0,0,0,0,0
6.16,1.23636298084,0.126073937669,0.51716670932,0.517321261315,2.11625265792,0.215797714604,-0.00432993275708,0,0,0,0,0,0,0,0,0,0
6.17,-0.616615438069,-0.0628772759371,0.520261863001,0.520046926455,0.272566514035,0.0277940493476,0.00085690818178,0,0,0,0,0,0,0,0,0,0
6.18,-2.43116506937,-0.247909843766,0.504978661633,0.504405147868,-1.56417785869,-0.159501752248,0.00597916855341,0,0,0,0,0,0,0,0,0,0
6.19,-4.14354741943,-0.422524248283,0.472022017507,0.471113403381,-3.32917444871,-0.339481316118,0.0108567613097,0,0,0,0,0,0,0,0,0,0
6.2,-5.69420877402,-0.580647700695,0.422714657826,0.421506042814,-4.96073605668,-0.50585429853,0.0153198585406,0,0,0,0,0,0,0,0,0,0
6.21,-7.02984812211,-0.716845010489,0.358944808828,0.357481569663,-6.40244731508,-0.652867932992,0.019214796603,0,0,0,0,0,0,0,0,0,0
6.22,-8.10524517844,-0.826504991862,0.283094357945,0.281430452069,-7.60511175942,-0.775505576259,0.0224093567117,0,0,0,0,0,0,0,0,0,0
6.23,-8.8847859684,-0.905996030081,0.197950212154,0.196146193164,-8.52842589043,-0.869657415165,0.0247972399379,0,0,0,0,0,0,0,0,0,0
6.24,-9.34363471783,-0.952785580991,0.106602140793,0.104722958724,-9.14232344397,-0.932257544011,0.0263015856973,0,0,0,0,0,0,0,0,0,0
6.25,-9.46851378369,-0.965519701803,0.0123308396965,0.0104435059046,-9.42794528196,-0.961382865908,0.0268774180205,0,0,0,0,0,0,0,0,0,0
6.26,-9.25806759203,-0.944060162444,-0.0815097344154,-0.0833385339215,-9.37820398259,-0.956310664966,0.0265129428804,0,0,0,0,0,0,0,0,0,0
6.27,-8.72280150244,-0.889478211463,-0.171611544494,-0.173317802373,-8.9979268451,-0.917533188714,0.0252296611989,0,0,0,0,0,0,0,0,0,0
6.28,-7.88460165512,-0.80400561406,-0.254828938801,-0.256353563408,-8.30357610352,-0.846729117846,0.02308130437,0,0,0,0,0,0,0,0,0,0
6.29,-6.77585664102,-0.690945087367,-0.328288306626,-0.329579164693,-7.32256012851,-0.746693328355,0.0201516407295,0,0,0,0,0,0,0,0,0,0
6.3,-5.4382157447,-0.554543676454,-0.389487107748,-0.390500802238,-6.09216375442,-0.62122781525,0.0165512408948,0,0,0,0,0,0,0,0,0,0
6.31,-3.92103105956,-0.399833894302,-0.436378870523,-0.43708219322,-4.65813909819,-0.474997996073,0.0124133259175,0,0,0,0,0,0,0,0,0,0
6.32,-2.27954153359,-0.232448545996,-0.467441281537,-0.467812291999,-3.07300987789,-0.313359799513,0.00788885349143,0,0,0,0,0,0,0,0,0,0
6.33,-0.572865604976,-0.0584160345252,-0.481725114776,-0.481753810944,-1.39415189453,-0.142163929021,0.00314102297671,0,0,0,0,0,0,0,0,0,0
6.34,1.13812475319,0.116056426322,-0.478882447266,-0.478571007807,0.318280313666,0.0324555596116,-0.00166060111706,0,0,0,0,0,0,0,0,0,0
6.35,2.79297223707,0.284803907253,-0.459173355635,-0.45853594943,2.00350583778,0.204300738558,-0.00634613590325,0,0,0,0,0,0,0,0,0,0
6.36,4.33376753816,0.441921302194,-0.423451057115,-0.42251323066,3.6022718769,0.367329503643,-0.0107513818037,0,0,0,0,0,0,0,0,0,0
6.37,5.70717261955,0.581969645042,-0.373126221681,-0.371923890033,5.05893406275,0.515867708417,-0.0147235674072,0,0,0,0,0,0,0,0,0,0
6.38,6.86626336978,0.700164008074,-0.310111912369,-0.308689993013,6.32338970201,0.644806300011,-0.0181266368224,0,0,0,0,0,0,0,0,0,0
6.39,7.77212811951,0.792536505281,-0.236751282685,-0.235162024019,7.35279689939,0.749776620905,-0.0208458969076,0,0,0,0,0,0,0,0,0,0
6.4,8.39516774643,0.85606886617,-0.15573075027,-0.154031816672,8.11302073459,0.827297877929,-0.022791866111,0,0,0,0,0,0,0,0,0,0
6.41,8.71605417072,0.888790175108,-0.0699818543131,-0.0682342378353,8.5797578837,0.874891821744,-0.0239031963836,0,0,0,0,0,0,0,0,0,0
6.42,8.72631654602,0.889836646156,0.0174246255177,0.0191587913555,8.73930291906,0.891160887669,-0.024148573616,0,0,0,0,0,0,0,0,0,0
6.43,8.42853792233,0.85947167711,0.103388470846,0.105048116903,8.58893255477,0.875827377827,-0.0235275390747,0,0,0,0,0,0,0,0,0,0
6.44,7.83615911172,0.79906584937,0.184889826662,0.186417095473,8.1368978569,0.829732666803,-0.0220702130128,0,0,0,0,0,0,0,0,0,0
6.45,6.97290042553,0.711037961539,0.259095120454,0.260437379586,7.40202841133,0.754796837996,-0.0198359406375,0,0,0,0,0,0,0,0,0,0
6.46,5.87182537887,0.598759553861,0.323455389459,0.324567041015,6.41296614283,0.653940554912,-0.0169109185345,0,0,0,0,0,0,0,0,0,0
6.47,4.57408290426,0.466426649697,0.375793611036,0.376637635233,5.20705942185,0.53097229144,-0.0134048951533,0,0,0,0,0,0,0,0,0,0
6.48,3.12737564882,0.318903565318,0.41437805273,0.414927233535,3.82895983021,0.390445241771,-0.0094470708094,0,0,0,0,0,0,0,0,0,0
6.49,1.58421117172,0.161544581658,0.43797918181,0.438216974319,2.32897407833,0.237489262727,-0.00518134977012,0,0,0,0,0,0,0,0,0,0
6.5,-7.68970672697e-10,-7.84131862254e-11,0.445908279314,0.445829291638,0.761231731922,0.0776240338874,-0.000761118440331,0,0,0,0,0,0,0,0,0,0
6.51,-1.56893069756,-0.159986406934,0.438036568751,0.437646645087,-0.81826465509,-0.0834397735302,0.0036562612433,0,0,0,0,0,0,0,0,0,0
6.52,-3.0673367126,-0.31278129765,0.414794370482,0.414110276263,-2.35363688243,-0.240004168847,0.00791504585006,0,0,0,0,0,0,0,0,0,0
6.53,-4.44299882697,-0.453059793811,0.377150504206,0.376199228308,-3.79110479545,-0.386585102501,0.0118665933729,0,0,0,0,0,0,0,0,0,0
6.54,-5.64853909141,-0.575990689115,0.326572858655,0.325390561044,-5.08086672642,-0.518104217691,0.0153745423197,0,0,0,0,0,0,0,0,0,0
6.55,-6.6430483276,-0.677402408325,0.26497170501,0.263602350464,-6.17882105799,-0.630064400992,0.0183195068772,0,0,0,0,0,0,0,0,0,0
6.56,-7.3934691005,-0.753924031193,0.194627925772,0.19312165505,-7.04806954133,-0.718703078149,0.0206031269048,0,0,0,0,0,0,0,0,0,0
6.57000000001,-7.87568761083,-0.803096634511,0.118108843417,0.116520142019,-7.6601513031,-0.781118047763,0.0221513358902,0,0,0,0,0,0,0,0,0,0
6.58000000001,-8.07529871331,-0.82345130226,0.0381747457424,0.036560476976,-7.99596650429,-0.815361668285,0.0229167389851,0,0,0,0,0,0,0,0,0,0
6.59000000001,-7.98802018492,-0.814551369216,-0.0423204962569,-0.0439031230158,-8.04635999916,-0.82050037466,0.0228800257549,0,0,0,0,0,0,0,0,0,0
6.60000000001,-7.61974501579,-0.776997753136,-0.120531146281,-0.122026599676,-7.81234766599,-0.796637757643,0.0220503771415,0,0,0,0,0,0,0,0,0,0
6.61000000001,-6.98623341695,-0.712397548291,-0.193720037031,-0.195076408661,-7.30498089853,-0.744900745772,0.0204648620998,0,0,0,0,0,0,0,0,0,0
6.62000000001,-6.11245897464,-0.62329735176,-0.259354182425,-0.260524984642,-6.54485759808,-0.667389740439,0.0181868551333,0,0,0,0,0,0,0,0,0,0
6.63000000001,-5.03163547961,-0.513084027636,-0.315192234549,-0.316137989001,-5.56130043587,-0.56709482197,0.015303540265,0,0,0,0,0,0,0,0,0,0
6.64000000001,-3.78396200092,-0.385856740164,-0.359360773459,-0.360050336274,-4.39123472731,-0.447781324643,0.0119225986387,0,0,0,0,0,0,0,0,0,0
6.65000000001,-2.41513337475,-0.246275065873,-0.39041684264,-0.390828422,-3.07780857261,-0.313849130193,0.00816820484727,0,0,0,0,0,0,0,0,0,0
6.66000000001,-0.974671115438,-0.0993887938733,-0.407394655014,-0.407516488188,-1.66880661879,-0.170170916551,0.00417648029632,0,0,0,0,0,0,0,0,0,0
6.67000000001,0.485864433176,0.0495443839819,-0.409834974864,-0.409665644132,-0.214915594349,-0.0219152915979,9.05696347075e-05,0,0,0,0,0,0,0,0,0,0
6.68000000001,1.91471628816,0.195246724229,-0.39779630862,-0.397344688507,1.23209556249,0.125638782101,-0.0039444820285,0,0,0,0,0,0,0,0,0,0
6.69000000001,3.26176165812,0.332607124566,-0.371847689536,-0.37113253089,2.62121576169,0.267289620991,-0.00778686812549,0,0,0,0,0,0,0,0,0,0
6.70000000001,4.48026676857,0.456860066238,-0.333043494463,-0.332092663696,3.90398671938,0.3980958553,-0.0113029940984,0,0,0,0,0,0,0,0,0,0
6.71000000001,5.52850437032,0.563750553994,-0.282881362107,-0.281730765935,5.0361897761,0.513548436632,-0.0143721112466,0,0,0,0,0,0,0,0,0,0
6.72000000001,6.37117809114,0.64967935953,-0.223244869185,-0.221937106025,5.97936599104,0.609725644439,-0.0168904506064,0,0,0,0,0,0,0,0,0,0
6.73000000001,6.98060518444,0.711823628297,-0.156333143446,-0.154915931886,6.70211741386,0.68342577882,-0.0187747157959,0,0,0,0,0,0,0,0,0,0
6.74000000001,7.33761826416,0.748228830861,-0.0845800327518,-0.0831044748811,7.18114570045,0.73227306985,-0.0199648178298,0,0,0,0,0,0,0,0,0,0
6.75000000001,7.43215695429,0.757869094369,-0.0105657924934,-0.00908453514794,7.4019939733,0.754793326294,-0.0204257628799,0,0,0,0,0,0,0,0,0,0
6.76000000001,7.26353164678,0.74067409837,0.0630755115116,0.0645101515598,7.35946867075,0.750456952247,-0.0201486347979,0,0,0,0,0,0,0,0,0,0
6.77000000001,6.84035334309,0.697521920645,0.133749568157,0.135087448429,7.05772968691,0.719688138855,-0.0191506467979,0,0,0,0,0,0,0,0,0,0
6.78000000001,6.18013543135,0.630198429775,0.198993036953,0.200187938026,6.5100489597,0.663840247149,-0.0174742698656,0,0,0,0,0,0,0,0,0,0
6.79000000001,5.30858479968,0.541324998821,0.256559214015,0.257570431973,5.73824939463,0.585138594181,-0.0151854780156,0,0,0,0,0,0,0,0,0,0
6.80000000001,4.258610503,0.434257417467,0.304495176138,0.305288903995,4.77184720219,0.486592995793,-0.0123711813358,0,0,0,0,0,0,0,0,0,0
6.81000000001,3.06908790775,0.312959869859,0.341207762454,0.341758213871,3.6469309876,0.371883465567,-0.00913594574647,0,0,0,0,0,0,0,0,0,0
6.82000000001,1.78342450583,0.181858688321,0.365516174751,0.365806412941,2.40481990702,0.245223384848,-0.00559812261241,0,0,0,0,0,0,0,0,0,0
6.83000000001,0.447980136071,0.0456812607844,0.376689473326,0.376711918858,1.09055059169,0.111205211942,-0.00188553095341,0,0,0,0,0,0,0,0,0,0
6.84000000001,-0.889601034632,-0.0907140598096,0.374467796974,0.374224399791,-0.248751906659,-0.025365635223,0.00186915063984,0,0,0,0,0,0,0,0,0,0
6.85000000001,-2.18208688211,-0.222510937181,0.35906672321,0.358568796232,-1.56556035595,-0.159642727736,0.00553311661996,0,0,0,0,0,0,0,0,0,0
6.86000000001,-3.38432176846,-0.345104777723,0.331164787055,0.330432510693,-2.81362855382,-0.286910265363,0.0089781231546,0,0,0,0,0,0,0,0,0,0
