time,base_acceleration_mps2,base_acceleration_g,integrated_base_velocity,integrated_base_displacement
7.160000000000000142e+00,7.511926045941013097e-01,7.660032779737233066e-02,3.139486524958650659e-01,-2.661989062989388900e-03
7.165000000000000036e+00,1.877532922203684618e-01,1.914550761170924487e-02,3.162960172379011836e-01,-1.086377388655006965e-03
7.169999999999999929e+00,-3.743056905929578182e-01,-3.816855813075391290e-02,3.158296362419697467e-01,4.939367450446366034e-04
7.174999999999999822e+00,-9.300090484333711771e-01,-9.483453049036839888e-02,3.125688493944039914e-01,2.064932959135537711e-03
7.179999999999999716e+00,-1.474464747565794820e+00,-1.503535608557249326e-01,3.065576649044062241e-01,3.612749244882530221e-03
7.185000000000000497e+00,-2.002906972219355541e+00,-2.042396712658609836e-01,2.978642356049419626e-01,5.123803996156136437e-03
7.190000000000000391e+00,-2.510737728052166773e+00,-2.560239967830162944e-01,2.865801238542634022e-01,6.584914894804118693e-03
7.195000000000000284e+00,-2.993566730656401997e+00,-3.052588529881664070e-01,2.728193627074922967e-01,7.983413611208477895e-03
7.200000000000000178e+00,-3.447249234161907427e+00,-3.515215934250643937e-01,2.567173227954468451e-01,9.307255324965797716e-03
7.205000000000000071e+00,-3.867921475167967582e+00,-3.944182238754281866e-01,2.384293960221225417e-01,1.054512212200969454e-02
7.209999999999999964e+00,-4.252033430183415952e+00,-4.335867426882183406e-01,2.181295087587445114e-01,1.168651938396183740e-02
7.214999999999999858e+00,-4.596378610258659236e+00,-4.687001789865712920e-01,1.960084786576397897e-01,1.272186435250277636e-02
7.219999999999999751e+00,-4.898120644320185235e+00,-4.994693034135189169e-01,1.722722305211931704e-01,1.364256612544983982e-02
7.225000000000000533e+00,-5.154816432595011655e+00,-5.256449891242179762e-01,1.471398878289012502e-01,1.444109642132520091e-02
7.230000000000000426e+00,-5.364435683177470437e+00,-5.470202039613395462e-01,1.208417575394706012e-01,1.511105053474611631e-02
7.235000000000000320e+00,-5.525376677940390557e+00,-5.634316181305941695e-01,9.361722663667652877e-02,1.564719799518647300e-02
7.240000000000000213e+00,-5.636478148327525695e+00,-5.747608151945390320e-01,6.571258957100734044e-02,1.604552253570567383e-02
7.245000000000000107e+00,-5.697027176778997948e+00,-5.809350977937418614e-01,3.737882625824164029e-02,1.630325107527879139e-02
7.250000000000000000e+00,-5.706763075306137800e+00,-5.819278831513450267e-01,8.869350628029407796e-03,1.641887151749446550e-02
7.254999999999999893e+00,-5.665877228738145810e+00,-5.777586870886741721e-01,-1.956225013208069685e-02,1.639213926873433688e-02
7.259999999999999787e+00,-5.575008926079616955e+00,-5.684926989420053811e-01,-4.766446551912450341e-02,1.622407247960632598e-02
7.265000000000000568e+00,-5.435237238931101444e+00,-5.542399533919434296e-01,-7.519008093165560624e-02,1.591693611347932621e-02
7.270000000000000462e+00,-5.248069040720246825e+00,-5.351541087649959172e-01,-1.018983466307833985e-01,1.547421504457323869e-02
7.275000000000000355e+00,-5.015423294260971332e+00,-5.114308448105083782e-01,-1.275570774682359132e-01,1.490057648432570325e-02
7.280000000000000249e+00,-4.739611767612364801e+00,-4.833058962655305546e-01,-1.519446651229187373e-01,1.420182212784783064e-02
7.285000000000000142e+00,-4.423316369060396269e+00,-4.510527416661547773e-01,-1.748519854646001515e-01,1.338483050137905146e-02
7.290000000000000036e+00,-4.069563321034883607e+00,-4.149799698199572728e-01,-1.960841846898379037e-01,1.245749007599297568e-02
7.294999999999999929e+00,-3.681694419646861505e+00,-3.754283490944269053e-01,-2.154623290415418613e-01,1.142862379166454875e-02
7.299999999999999822e+00,-3.263335651069608989e+00,-3.327676271784563711e-01,-2.328249042183326567e-01,1.030790570851488654e-02
7.304999999999999716e+00,-2.818363457974046415e+00,-2.873930912160673201e-01,-2.480291519909414710e-01,9.105770567991727446e-03
7.310000000000000497e+00,-2.350868968490865463e+00,-2.397219201756833895e-01,-2.609522330571057980e-01,7.833317105371410613e-03
7.315000000000000391e+00,-1.865120516556507457e+00,-1.901893629890439308e-01,-2.714922067697240204e-01,6.502206005804364759e-03
7.320000000000000284e+00,-1.365524795859530238e+00,-1.392447773561338864e-01,-2.795688200507639443e-01,5.124553438753173991e-03
7.325000000000000178e+00,-8.565869998632733573e-01,-8.734756515867023174e-02,-2.851240995400708411e-01,3.712821139776117160e-03
7.330000000000000071e+00,-3.428703074377321136e-01,-3.496304114429821946e-02,-2.881227428083232844e-01,2.279704033905162550e-03
7.334999999999999964e+00,1.710449225338695478e-01,1.744172806553405744e-02,-2.885523062705829256e-01,8.380164112079277559e-04
7.339999999999999858e+00,6.806018836342351275e-01,6.940207753251469158e-02,-2.864231892551626912e-01,-5.994223276064056076e-04
7.344999999999999751e+00,1.181307620191088814e+00,1.204598532823226015e-01,-2.817684154955995002e-01,-2.019901339483281058e-03
7.350000000000000533e+00,1.668772535931290157e+00,1.701674410661428993e-01,-2.746432151052924375e-01,-3.410930415985728454e-03
7.355000000000000426e+00,2.138748766562414971e+00,2.180916792750240973e-01,-2.651244118490583834e-01,-4.760349483371576797e-03
7.360000000000000320e+00,2.587167081848099848e+00,2.638176219043302240e-01,-2.533096222280323273e-01,-6.056434568564275818e-03
7.365000000000000213e+00,3.010171997657140164e+00,3.069521189863144151e-01,-2.393162745292695126e-01,-7.287999310457504189e-03
7.370000000000000107e+00,3.404154796139324368e+00,3.471271837109843328e-01,-2.232804575447786821e-01,-8.444491140642600147e-03
7.375000000000000000e+00,3.765784172440320710e+00,3.840031175213065584e-01,-2.053556101233299513e-01,-9.516081309812848138e-03
7.379999999999999893e+00,4.092034249012118430e+00,4.172713667778618074e-01,-1.857110640696992832e-01,-1.049374799529539937e-02
7.384999999999999787e+00,4.380209723401121025e+00,4.466570871195689740e-01,-1.645304541386666264e-01,-1.136935179081629589e-02
7.390000000000000568e+00,4.627967942156797854e+00,4.719213943759386076e-01,-1.420100099747683142e-01,-1.213570295110000252e-02
7.395000000000000462e+00,4.833337721965896172e+00,4.928632837886430806e-01,-1.183567458144620804e-01,-1.278661984057306508e-02
7.400000000000000355e+00,4.994734769006067054e+00,5.093212023480053752e-01,-9.378656458703270304e-02,-1.331697811657679004e-02
7.405000000000000249e+00,5.110973578558632546e+00,5.211742622158058724e-01,-6.852229371812149084e-02,-1.372275026233966619e-02
7.410000000000000142e+00,5.181275728844976669e+00,5.283430864612255196e-01,-4.279167044961301736e-02,-1.400103517275899656e-02
7.415000000000000036e+00,5.205274515559328741e+00,5.307902816516678612e-01,-1.682529483860280978e-02,-1.415007758597953275e-02
7.419999999999999929e+00,5.183015906372970605e+00,5.285205351851010036e-01,9.145431216227385696e-03,-1.416927724503547030e-02
7.424999999999999822e+00,5.114955827490697438e+00,5.215803385958199812e-01,3.489036055088601262e-02,-1.405918776561768981e-02
7.429999999999999716e+00,5.001953826852465923e+00,5.100573413808452417e-01,6.018263468674338312e-02,-1.382150527752362169e-02
7.435000000000000497e+00,4.845263190509032647e+00,4.940793431507224942e-01,8.480067723015097259e-02,-1.345904699773132866e-02
7.440000000000000391e+00,4.646517619777108088e+00,4.738129350774329951e-01,1.085301292558658176e-01,-1.297571998151629720e-02
7.445000000000000284e+00,4.407714606724673523e+00,4.494618046656782551e-01,1.311657098221197804e-01,-1.237648038382134670e-02
7.450000000000000178e+00,4.131195674095009984e+00,4.212647207858963294e-01,1.525129855241685317e-01,-1.166728364545564084e-02
7.455000000000000071e+00,3.819623672696782268e+00,3.894932186523208939e-01,1.723900338911475982e-01,-1.085502609691736849e-02
7.459999999999999964e+00,3.475957354340466487e+00,3.544490069840839364e-01,1.906289864587403238e-01,-9.947478546042668596e-03
7.464999999999999858e+00,3.103423461379096082e+00,3.164611219304345746e-01,2.070774384980388905e-01,-8.953212483650741307e-03
7.469999999999999751e+00,2.705486594612361184e+00,2.758828544520668391e-01,2.215997136380172261e-01,-7.881519603310623706e-03
7.475000000000000533e+00,2.285817139577353885e+00,2.330884797129859909e-01,2.340779729734934755e-01,-6.742325386781668727e-03
7.480000000000000426e+00,1.848257546917607241e+00,1.884698186350698135e-01,2.444131596897306524e-01,-5.546097555123634393e-03
7.485000000000000320e+00,1.396787275478750923e+00,1.424326630886950107e-01,2.525257717457213835e-01,-4.303750226535030601e-03
7.490000000000000213e+00,9.354867169190075327e-01,9.539309722678056269e-02,2.583564567267156442e-01,-3.026544655353965475e-03
7.495000000000000107e+00,4.685004278702507574e-01,4.777374820863911770e-02,2.618664245886886954e-01,-1.725987452065482278e-03
7.500000000000000000e+00,9.720939715605301450e-15,9.912599833383777654e-16,2.630376756583643338e-01,-4.137272014478777116e-04
7.504999999999999893e+00,-4.658531003268466253e-01,-4.750379592693189379e-02,2.618730429075472599e-01,8.985495949668735171e-04
7.509999999999999787e+00,-9.249443926858565979e-01,-9.431807933247915443e-02,2.583960491750155741e-01,2.199222325173252716e-03
7.515000000000000568e+00,-1.373242617961230705e+00,-1.400317761887322210e-01,2.526505816483969324e-01,3.476838902231983892e-03
7.520000000000000462e+00,-1.806835030266158215e+00,-1.842458974538867256e-01,2.447003875278286333e-01,4.720216325172521023e-03
7.525000000000000355e+00,-2.221961437419133656e+00,-2.265770102348033110e-01,2.346283963586156263e-01,5.918538284888606726e-03
7.530000000000000249e+00,-2.615046694836604679e+00,-2.666605512419230606e-01,2.225358760279765313e-01,7.061448965855063147e-03
7.535000000000000142e+00,-2.982731373110676820e+00,-3.041539540118875506e-01,2.085414308581086118e-01,8.139142233070252586e-03
7.540000000000000036e+00,-3.321900337348665744e+00,-3.387395631891284009e-01,1.927798515819605929e-01,9.142445439170403948e-03
7.544999999999999929e+00,-3.629708996381410646e+00,-3.701273112001968735e-01,1.754008282476357816e-01,1.006289713874437483e-02
7.549999999999999822e+00,-3.903607002018342875e+00,-3.980571349052268726e-01,1.565675382516368008e-01,1.089281805499253859e-02
7.554999999999999716e+00,-4.141359202419595320e+00,-4.223011122472603573e-01,1.364551227405423894e-01,1.162537470747297165e-02
7.560000000000000497e+00,-4.341063679160326316e+00,-4.426653015209400244e-01,1.152490655365892708e-01,1.225463517816589853e-02
7.565000000000000391e+00,-4.501166724430004429e+00,-4.589912686218030058e-01,9.314348952761392075e-02,1.277561656582639621e-02
7.570000000000000284e+00,-4.620474642804798471e+00,-4.711572904921454974e-01,7.033938610952740478e-02,1.318432375491924123e-02
7.575000000000000178e+00,-4.698162290888848958e+00,-4.790792259220885141e-01,4.704279377529378692e-02,1.347777920463128810e-02
7.580000000000000071e+00,-4.733778297589744000e+00,-4.827110478695318396e-01,2.346294230409780648e-02,1.365404354482976403e-02
7.584999999999999964e+00,-4.727246937597979759e+00,-4.820450345018920668e-01,-1.896207838709973448e-04,1.371222684863033017e-02
7.589999999999999858e+00,-4.678866660522603915e+00,-4.771116192096795938e-01,-2.370490477917195499e-02,1.365249053472272420e-02
7.594999999999999751e+00,-4.589305307822982627e+00,-4.679789028692757369e-01,-4.687533470003543007e-02,1.347603993602470955e-02
7.600000000000000533e+00,-4.459592078910026736e+00,-4.547518346132498612e-01,-6.949757816687149314e-02,1.318510765385739678e-02
7.605000000000000426e+00,-4.291106336311941938e+00,-4.375710702749605607e-01,-9.137432420492594409e-02,1.278292789792791206e-02
7.610000000000000320e+00,-4.085563367357715414e+00,-4.166115204843361952e-01,-1.123159984640996478e-01,1.227370209125535835e-02
7.615000000000000213e+00,-3.844997246191298679e+00,-3.920806030796754049e-01,-1.321423999979717545e-01,1.166255609510019262e-02
7.620000000000000107e+00,-3.571740964858079792e+00,-3.642162170423212664e-01,-1.506842455255948121e-01,1.095548948129129035e-02
7.625000000000000000e+00,-3.268404025492247733e+00,-3.332844575356770922e-01,-1.677846080014702701e-01,1.015931734747364465e-02
7.629999999999999893e+00,-2.937847707083768523e+00,-2.995770938173350495e-01,-1.833002373329099821e-01,9.281605234137712754e-03
7.634999999999999787e+00,-2.583158239729917316e+00,-2.634088337740122521e-01,-1.971027521999439147e-01,8.330597760305598343e-03
7.640000000000000568e+00,-2.207618136525823616e+00,-2.251144005879504029e-01,-2.090796931405851378e-01,7.315141646954116846e-03
7.645000000000000462e+00,-1.814675948173016806e+00,-1.850454485653119929e-01,-2.191354283523320179e-01,6.244603843221846994e-03
7.650000000000000355e+00,-1.407914717871605381e+00,-1.435673464303921787e-01,-2.271919050174434074e-01,5.128785509797431988e-03
7.655000000000000249e+00,-9.910194240097904839e-01,-1.010558574038831342e-01,-2.331892403721467777e-01,3.977832646323481436e-03
7.660000000000000142e+00,-5.677437054985040588e-01,-5.789374613129907865e-02,-2.370861481959174177e-01,2.802144174903346049e-03
7.665000000000000036e+00,-1.418761692758584159e-01,-1.446734300457938431e-02,-2.388601978828532868e-01,1.612278309706444493e-03
7.669999999999999929e+00,2.827934185109043930e-01,2.883690337790217884e-02,-2.385079047597656876e-01,4.188580530999224966e-04
7.674999999999999822e+00,7.025077568374934467e-01,7.163585493899481127e-02,-2.360446518213947520e-01,-7.675233383529532841e-04
7.679999999999999716e+00,1.113575152216896624e+00,1.135530637084933847e-01,-2.315044445487588753e-01,-1.936396079278312381e-03
7.685000000000000497e+00,1.512401887755808749e+00,1.542220725483023080e-01,-2.249395019488260872e-01,-3.077505945522453212e-03
7.690000000000000391e+00,1.895523535966349815e+00,1.932896081706138025e-01,-2.164196883895208590e-01,-4.180903921368297332e-03
7.695000000000000284e+00,2.259634943454492451e+00,2.304186387252010193e-01,-2.060317921909689820e-01,-5.237032622819499939e-03
7.700000000000000178e+00,2.601618628978823455e+00,2.652912695955115807e-01,-1.938786582598859554e-01,-6.236808748946616465e-03
7.705000000000000071e+00,2.918571351951172232e+00,2.976114526317521491e-01,-1.800781833075612570e-01,-7.171700852865214686e-03
7.709999999999999964e+00,3.207828626107685821e+00,3.271074858496720306e-01,-1.647621833624144383e-01,-8.033801769540134877e-03
7.714999999999999858e+00,3.466986972630095920e+00,3.535342826174173725e-01,-1.480751443655703437e-01,-8.815895088860079692e-03
7.719999999999999751e+00,3.693923728260533945e+00,3.766753915211141779e-01,-1.301728676133441509e-01,-9.511515118807351010e-03
7.725000000000000533e+00,3.886814246738183432e+00,3.963447504232519569e-01,-1.112210226758443971e-01,-1.011499984453041734e-02
7.730000000000000426e+00,4.044146355969503226e+00,4.123881606837710434e-01,-9.139362116907559508e-02,-1.062153645414270695e-02
7.735000000000000320e+00,4.164731958514057197e+00,4.246844700804104922e-01,-7.087142538286712867e-02,-1.102719907052255449e-02
7.740000000000000213e+00,4.247715688986402505e+00,4.331464556180145697e-01,-4.984030626411642406e-02,-1.132897839964000682e-02
7.745000000000000107e+00,4.292580568615154135e+00,4.377214001330886894e-01,-2.848956562011298668e-02,-1.152480307935057659e-02
7.750000000000000000e+00,4.299150624210891891e+00,4.383913593542027032e-01,-7.010237638048328473e-03,-1.161355258749597816e-02
7.754999999999999893e+00,4.267590465943970734e+00,4.351731188473098588e-01,1.440661508733837373e-02,-1.159506164387275398e-02
7.759999999999999787e+00,4.198401845371560803e+00,4.281178430321833650e-01,3.557159586562674836e-02,-1.147011611649034410e-02
7.765000000000000568e+00,4.092417241844679587e+00,4.173104211779435357e-01,5.629864358367059340e-02,-1.124044051786706432e-02
7.770000000000000462e+00,3.950790551534737904e+00,4.028685179479983836e-01,7.640666306711871303e-02,-1.090867725124009847e-02
7.775000000000000355e+00,3.774984978614867259e+00,3.849413386441717932e-01,9.572110189249230516e-02,-1.047835783884108057e-02
7.780000000000000249e+00,3.566758252397413287e+00,3.637081217742463846e-01,1.140754599700226080e-01,-9.953866434184804879e-03
7.785000000000000142e+00,3.328145317251947066e+00,3.393763739148381031e-01,1.313127188941456414e-01,-9.340395987024397578e-03
7.790000000000000036e+00,3.061438663712249042e+00,3.121798640424863769e-01,1.472866788465558019e-01,-8.643897492672658958e-03
7.794999999999999929e+00,2.769166489145666876e+00,2.823763965417004917e-01,1.618631917287002842e-01,-7.871022816234534911e-03
7.799999999999999822e+00,2.454068894528667055e+00,2.502453839515703105e-01,1.749212801878858303e-01,-7.029061636443087110e-03
7.805000000000000604e+00,2.119072340106120667e+00,2.160852421679289870e-01,1.863541332744745871e-01,-6.125873102787044930e-03
