time,input_base_ax,input_base_ax_g,input_base_vx,input_base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress,stress_element_material
8.9,-2.00705689462,-0.204662845581,0.0382673098088,0.006002673595,-0.0281128332883,1.68419536524,0.171740131976,-0.00413435917558,-0.016367658524,1.16959327075,0.119265322078,-0.00280732363463,-0.000185124252314,-27768.6378471,1
8.91,-2.08012193449,-0.212113406158,0.0177852080414,0.00628339284075,-0.0109738125592,1.7323805235,0.176653650686,-0.00432847487961,-0.00424432554027,1.21233329838,0.123623591989,-0.00290934735184,-0.00019779044388,-29668.5665821,1
8.92,-2.07893275984,-0.21199214409,-0.00305646844346,0.0063570291064,0.00633241040233,1.71889997843,0.175279017649,-0.00434983368094,0.00787379738404,1.21181229243,0.123570464168,-0.00288980401672,-0.000203324383132,-30498.6574698,1
8.93,-2.00449216845,-0.204401316296,-0.0235185526772,0.0062236887471,0.0231938624275,1.64502547557,0.16774591482,-0.00419989540442,0.019559873402,1.1686076018,0.119164811816,-0.00275093374472,-0.000201623173113,-30243.475967,1
8.94,-1.86037299287,-0.189705250302,-0.0428848279684,0.00589077109902,0.0390221556072,1.51414160912,0.154399474756,-0.00388613692283,0.0304078098946,1.08479364926,0.110618167188,-0.00249915138697,-0.000192840320197,-28926.0480295,1
8.95,-1.65255879927,-0.168514100052,-0.0604869860874,0.00537261319003,0.0532729268662,1.33159914859,0.1357853241,-0.00342171083386,0.0400463042546,0.963849436005,0.0982852896764,-0.00214476647531,-0.000177377006092,-26606.5509138,1
8.96,-1.3892015947,-0.141659138921,-0.0757275723126,0.0046898944155,0.0654644606369,1.10450090268,0.112627747771,-0.00282490844593,0.0481514813086,0.810517705394,0.0826498045096,-0.00170156951045,-0.000155864736107,-23379.710416,1
8.97,-1.08030616916,-0.110160571568,-0.0881001338888,0.00386882528809,0.0751938611996,0.841428549266,0.0858018333749,-0.00211844854268,0.0544576949061,0.630621359749,0.0643054824786,-0.00118630090975,-0.000129140087474,-19371.0131211,1
8.98,-0.737353164212,-0.0751890976237,-0.0972058972956,0.00294015167589,0.082150235918,0.552120834827,0.0563006566796,-0.0013286192642,0.0587661365076,0.430844160157,0.0439338775378,-0.000618022858528,-9.82125510069e-05,-14731.882651,1
8.99,-0.372874965578,-0.0380226647814,-0.102766430983,0.00193801204575,0.0861244630474,0.247115128243,0.0251987302741,-0.000484305270135,0.0609509755921,0.218483908443,0.0222791583714,-1.74174707031e-05,-6.42266902585e-05,-9634.00353877,1
9,-2.71205341832e-14,-2.76552484112e-15,-0.104631898964,0.00089868992748,0.0870152438362,-0.0626345478383,-0.00638694639233,0.000384064020043,0.0609628473449,0.00118717528524,0.000121058188601,0.00059396304016,-2.84200270258e-05,-4263.00405387,1
9.01,0.368018071046,0.0375273993715,-0.102784671381,-0.000140693037192,0.0848312736425,-0.36614922506,-0.0373368301163,0.00124560699476,0.058829599065,-0.21332482799,-0.0217530785732,0.00119446711912,7.9218053878e-06,1188.27080817,1
9.02,0.71826944918,0.0732431002616,-0.0973382250626,-0.00114349659052,0.0796895058785,-0.652812488932,-0.0665683478999,0.00207008416642,0.0546543045804,-0.417529448461,-0.0425761547991,0.00176310811071,4.35110233329e-05,6526.65349994,1
9.03,1.03863905618,0.105911708502,-0.0885314341741,-0.00207484719675,0.0718096207959,-0.912740151779,-0.0930735931005,0.0028289556218,0.0486106522204,-0.604365235996,-0.0616281029706,0.00228029512219,7.71031322636e-05,11565.4698395,1
9.04,1.31822347714,0.134421385197,-0.0767185124521,-0.00290284433251,0.0615049435813,-1.13711928716,-0.115953897321,0.00349636479554,0.0409359031701,-0.767474905037,-0.078260660372,0.00272850517535,0.000107540248029,16131.0372044,1
9.05,1.54769971814,0.157821449541,-0.0623550185477,-0.00359964621402,0.0491701783352,-1.31850506193,-0.134450098855,0.00405001483275,0.0319217001787,-0.901420299137,-0.0919192893737,0.00309287371352,0.000133790799091,20068.6198636,1
9.06,1.71963339369,0.175353805192,-0.0459804695817,-0.00414239824014,0.0352664320815,-1.4510654422,-0.147967495751,0.00447190803542,0.0219030787804,-1.00186213983,-0.102161506715,0.00336168370848,0.00015498425602,23247.638403,1
9.07,1.82871625935,0.186477161859,-0.0281982205828,-0.00451397345887,0.0203040923972,-1.53076581842,-0.156094672332,0.00474892410101,0.0112460919998,-1.06569867806,-0.108671022016,0.00352673744533,0.000170439727765,25565.9591647,1
9.08,1.87192563035,0.190883291476,-0.00965335537952,-0.00470350139725,0.00482419063482,-1.55548781911,-0.158615614824,0.00487321886495,0.000334503067069,-1.09115889328,-0.111267241441,0.00358359940894,0.000179687495769,26953.1243654,1
9.09,1.84860108203,0.188504849468,0.00899060505756,-0.00470666937043,-0.0106210721055,-1.52507898022,-0.15551477622,0.00484243182886,-0.0104439723925,-1.07784754596,-0.109909861773,0.00353170339197,0.000182482818382,27372.4227573,1
9.1,1.76043680804,0.179514595508,0.0270753396416,-0.00452578862023,-0.0254879383955,-1.4413324208,-0.146975003778,0.00465969765428,-0.0207113836256,-1.02674112331,-0.104698456997,0.00337432182328,0.000178811619499,26821.7429249,1
9.11,1.61139101045,0.16431615388,0.0439708711515,-0.00416962603002,-0.0392601536373,-1.30789815739,-0.133368495601,0.00433346377933,-0.0301127382584,-0.94013546328,-0.0958671374302,0.0031184002,0.000168887966855,25333.1950283,1
9.12,1.40751660672,0.143526750391,0.0590974071428,-0.00365301042353,-0.0514668059327,-1.13013008028,-0.115241196563,0.00387712312646,-0.0383282136253,-0.821547536686,-0.0837745342891,0.00277426422648,0.000153143536353,22971.530453,1
9.13,1.1567202595,0.117952640249,0.0719451243639,-0.00299623028883,-0.0616983333623,-0.914874833433,-0.0932912700497,0.00330847727395,-0.0450839681487,-0.675575452343,-0.0688895241844,0.00235521165251,0.00013220953908,19831.430862,1
9.14,0.868459173205,0.0885581899227,0.0820912257066,-0.00222424690668,-0.0696201580609,-0.670210807848,-0.0683424826876,0.00264905124305,-0.0501611898577,-0.507722170901,-0.0517732529356,0.00187700471217,0.000106891847401,16033.7771101,1
9.15,0.553387174347,0.0564297873736,0.0892137037762,-0.00136575305928,-0.0749834972976,-0.405147111468,-0.0413135078205,0.00192328600892,-0.0534030860748,-0.324189621708,-0.0330581413335,0.00135728236167,7.81402868694e-05,11721.0430304,1
9.16,0.222963230878,0.0227359221424,0.0931013688193,-0.000452112546653,-0.0776330072669,-0.129293661763,-0.0131842843135,0.00115763881422,-0.0547195948094,-0.131650873464,-0.0134246530124,0.000814914090696,4.70132539235e-05,7051.98808852,1
9.17,-0.110963280993,-0.0113151056673,0.0936598363784,0.000483780520034,-0.0775110315661,0.147485580124,0.0150393437233,0.000379624221443,-0.0540896816429,0.0629913166482,0.0064233266863,0.000269318856153,1.46389690179e-05,2195.84535269,1
9.18,-0.436575621846,-0.0445183239787,0.0909133166252,0.00140868136218,-0.074658349121,0.415423777693,0.0423614361371,-0.000383169502343,-0.0515611728489,0.252850879408,0.0257836141198,-0.000260226392075,-1.78252235869e-05,-2673.78353803,1
9.19,-0.742506008603,-0.0757145415206,0.0850021975466,0.00229017099796,-0.0692114412109,0.665194342251,0.0678309455575,-0.00110405365931,-0.0472481630469,0.431300980199,0.0439804602182,-0.000755264078793,-4.92340478089e-05,-7385.10717133,1
9.2,-1.01823060676,-0.103830625827,0.0761765626835,0.00309778807785,-0.061396419794,0.888234011016,0.0905746621952,-0.00175816786951,-0.0413261207393,0.592204230754,0.0603880255494,-0.00119879556995,-7.84945197936e-05,-11774.177969,1
9.21,-1.25442953889,-0.127916213884,0.0647859257205,0.00380407676319,-0.0515198752581,1.07703474563,0.109826979206,-0.00232333213104,-0.034024894658,0.730122608129,0.0744517860971,-0.00157586088836,-0.000104603797701,-15690.5696551,1
9.22,-1.4432996678,-0.147175607144,0.0512655939934,0.00438551480007,-0.0399570070025,1.22539456354,0.124955470374,-0.0027807931571,-0.0256198952198,0.840499943826,0.0857071419727,-0.00187403893041,-0.000126683353214,-19002.502982,1
9.23,-1.57880974162,-0.160993789074,0.0361201864901,0.00482329064045,-0.0271374913335,1.32861899447,0.135481432953,-0.00311584006702,-0.0164217861405,0.919810907926,0.0937946095686,-0.00208385159784,-0.00014400830775,-21601.2461625,1
9.24,-1.6568896595,-0.168955724891,0.019904925382,0.00510390419929,-0.0135296149855,1.38366670592,0.141094737339,-0.00331826944503,-0.00676506938724,0.965671675327,0.0984711063744,-0.0021990588662,-0.000156030962248,-23404.6443371,1
9.25,-1.67554805131,-0.170858351354,0.00320539049952,0.00521957239365,0.000376743204366,1.38923489761,0.141662534873,-0.00338268535765,0.00300401937984,0.976908876708,0.0996169820182,-0.00221683582856,-0.000162397767123,-24359.6650684,1
9.26,-1.63491497137,-0.166714930315,-0.0133835287248,0.00516842774577,0.0140876669984,1.34578224792,0.137231597735,-0.0033086259316,0.0125398689149,0.953584953507,0.0972386037543,-0.0021378270337,-0.00016295922042,-24443.883063,1
9.27,-1.53720919187,-0.156751713569,-0.0292787307282,0.00495450578739,0.0271226675831,1.25548942882,0.128024292579,-0.00310051432284,0.0215096649066,0.896979599173,0.0914664639987,-0.00196607782668,-0.000157772438513,-23665.8657769,1
9.28,-1.38663224939,-0.141397138614,-0.0439293038261,0.00458752450872,0.0390314437163,1.12215940843,0.114428414232,-0.00276743812966,0.0296049501322,0.809528522559,0.0825489359321,-0.001708846741,-0.000147096405635,-22064.4608452,1
9.29,-1.18919395489,-0.121264035618,-0.0568355222952,0.00408246638878,0.0494093553979,0.951061856058,0.0969813194167,-0.00232276729983,0.0365521727184,0.694722258618,0.0708419550629,-0.00137630713206,-0.000131380166805,-19707.0250207,1
9.3,-0.952476433642,-0.0971255661864,-0.0675657851022,0.00345898036728,0.0579110823593,0.74872787963,0.0763489957968,-0.00178362614509,0.0421218639691,0.556969125074,0.0567950446966,-0.000981150039038,-0.000111244474191,-16686.6711286,1
9.31,-0.685345837229,-0.0698858261719,-0.075770927096,0.00274062724006,0.0642620097114,0.522702995706,0.0533008719293,-0.00117024001491,0.0461361403125,0.401427634336,0.040934226707,-0.000538103585927,-8.74576212122e-05,-13118.6431818,1
9.32,-0.397622595326,-0.0405462207101,-0.0811954327628,0.00195399717051,0.0682669693509,0.281267601353,0.0286813133285,-0.000505181329307,0.0484742870835,0.233814677102,0.0238424617073,-6.33869724971e-05,-6.0906394025e-05,-9135.95910375,1
9.33,-0.0997223933511,-0.0101688541297,-0.0836851981866,0.0011277321395,0.0698160639337,0.0331352407557,0.00337885422195,0.000187457107622,0.049076252734,0.0601965650469,0.00613834133439,0.000425880827483,-3.25632299804e-05,-4884.48449706,1
9.34,0.197719066703,0.0201617337931,-0.083191613359,0.000291489072646,0.0688874067831,-0.212860393665,-0.0217057194521,0.000882931398161,0.0479439580392,-0.11322946948,-0.0115461925815,0.000912296213612,-3.4507920121e-06,-517.618801815,1
9.35,0.484224066565,0.0493771131391,-0.0797718698533,-0.000525118999665,0.0655467221102,-0.448078533778,-0.0456912945581,0.00155672722772,0.0451404032078,-0.280355483138,-0.0285883031553,0.00137878794911,2.53947569883e-05,3809.21354824,1
9.36,0.749840259319,0.0764624269571,-0.0735855333169,-0.00129356611672,0.0599438614302,-0.664373436383,-0.0677472364552,0.00218542072407,0.0407866336978,-0.435376950998,-0.044396093569,0.00180921421912,5.29604669595e-05,7944.07004392,1
9.37,0.985484623402,0.100491464812,-0.0648875515062,-0.00198740431811,0.0523064001011,-0.854375000652,-0.0871220040128,0.00274748940934,0.0350567002558,-0.572993344199,-0.0584290603008,0.00218891897504,7.82920057089e-05,11743.8008563,1
9.38,1.18325216017,0.120658141177,-0.0540179920666,-0.00258316808308,0.0429305787357,-1.01173828916,-0.103168593674,0.00322404531643,0.0281708176353,-0.688588262059,-0.0702164614888,0.00250522849544,0.000100526524683,15078.9787025,1
9.39,1.33667891429,0.136303316044,-0.0413889157209,-0.00306116153923,0.0321699443741,-1.13135356472,-0.115365957256,0.00359946545847,0.0203869872548,-0.778383038043,-0.07937298038,0.00274787145656,0.000118921859972,17838.2789957,1
9.4,1.44095064752,0.146936073737,-0.0274688861739,-0.00340610224704,0.0204221227147,-1.20950996052,-0.123335691651,0.00386189879146,0.0119913996955,-0.839558755928,-0.0856111675168,0.00290930872528,0.000132881087365,19932.1631048,1
9.41,1.49305053032,0.152248783256,-0.012765694725,-0.0036076007758,0.00811421287771,-1.24400762872,-0.126853474807,0.00400363344435,0.00328797174988,-0.870342794566,-0.0887502658467,0.00298496245508,0.000141971627334,21295.7441001,1
9.42,1.49184145658,0.152125492047,0.00219206716909,-0.00366046135687,-0.00431266180144,-1.23421509992,-0.125854914769,0.00402131313562,-0.00541260147886,-0.870057322874,-0.0887211558355,0.00297333775508,0.000145938298813,21890.744822,1
9.43,1.43808095282,0.146643446317,0.0168739219664,-0.00356479540804,-0.0164190908052,-1.18107056261,-0.120435680137,0.00391599716246,-0.0138038869139,-0.8391285435,-0.085567298058,0.0028760340804,0.000144709942252,21706.4913378,1
9.44,1.33436905921,0.136067776377,0.0307662330793,-0.00332594643348,-0.02778284244,-1.08702776778,-0.110845983876,0.00369306394046,-0.0215944557576,-0.779056884377,-0.0794416935832,0.00269764741861,0.000138399464351,20759.9196527,1
9.45,1.18503192007,0.12083962618,0.0433900868432,-0.00295423147675,-0.0380135169992,-0.955949208393,-0.0974796906582,0.00336196358955,-0.0285179528818,-0.69234971242,-0.0706000226805,0.00244556818306,0.000127297390992,19094.6086487,1
9.46,0.995946053635,0.101558233814,0.0543177100194,-0.00246451070577,-0.0467658812015,-0.792951048533,-0.0808585040287,0.00293583031213,-0.0343421473283,-0.582419444647,-0.059390255046,0.00212968333566,0.000111859242763,16778.8864145,1
9.47,0.774310297504,0.0789576764241,0.0631868634166,-0.00187560261511,-0.0537514313174,-0.604205919115,-0.0616118571699,0.00243097010986,-0.0388766584701,-0.45345111418,-0.0462391452922,0.00176199452406,9.26872612358e-05,13903.0891854,1
9.48,0.528374178875,0.0538791716718,0.0697127311382,-0.0012095675416,-0.0587478009577,-0.396711102129,-0.0404532742709,0.00186624357372,-0.041979103187,-0.310244471685,-0.0316361317764,0.00135616682145,7.05072063575e-05,10576.0809536,1
9.49,0.26713287855,0.0272399727277,0.0736969197721,-0.000490886528917,-0.0616057106755,-0.178030745394,-0.0181540837487,0.00126236691714,-0.0435594685166,-0.158036532963,-0.0161152414905,0.000927024908194,4.61411096071e-05,6921.16644106,1
9.5,2.4975729988e-14,2.54681567998e-15,0.0750332889922,0.000254434095395,-0.0622532473183,0.0439784498538,0.00448455383376,0.000641156994523,-0.0435825794546,-0.00231109380622,-0.000235665982392,0.00049001516142,2.04769983215e-05,3071.54974823,1
9.51,-0.263530012998,-0.026872582686,0.0737104505763,0.000999799855819,-0.0606973581077,0.261448169988,0.026660293779,2.47476767399e-05,-0.0420686005081,0.151397894658,0.0154382887794,6.06530726371e-05,-5.56330014678e-06,-834.495022016,1
9.52,-0.514217760848,-0.0524356187738,0.0698108925791,0.00171897337002,-0.057022544223,0.4667760593,0.0475979115498,-0.000565194402714,-0.0390915797777,0.297702073035,0.0303571630511,-0.000346024330756,-3.10571129615e-05,-4658.56694423,1
9.53,-0.743401247744,-0.0758058305073,0.0635068050438,0.00238699425493,-0.0513868376537,0.652890173774,0.0665762695491,-0.00110822707193,-0.0347761132635,0.431546651419,0.0440055117109,-0.000715981825262,-5.51134624e-05,-8267.01936,1
9.54,-0.943293526183,-0.0961891702246,0.0550527989765,0.00298104160177,-0.0440152397931,0.813491166504,0.0829530131598,-0.00158583648187,-0.0292922723333,0.548384093022,0.0559196150594,-0.00103666697142,-7.69040502896e-05,-11535.6075434,1
