time_s,acc_base_m_s2,acc_middle_m_s2,acc_surface_m_s2,strain_base,stress_base_pa,strain_middle,stress_middle_pa
2.222,1.45679212604,-2.58159637753,-3.13706425991,-0.000140234328083,-35588.3116482,-9.70932801021e-05,-28640.2850047
2.224,1.53616078835,-2.57814869866,-3.16093950332,-0.000135824397458,-34120.1693963,-9.69636136471e-05,-28833.3401097
2.226,1.61440018264,-2.57844822177,-3.18477963443,-0.000130888485254,-32554.7576312,-9.69748786464e-05,-29048.0821353
2.228,1.69128003233,-2.58232178929,-3.20848570976,-0.000125420859,-30894.909559,-9.71205626811e-05,-29281.7246663
2.23,1.76657229109,-2.58957331442,-3.23196666938,-0.000119418489919,-29143.9574913,-9.73932909692e-05,-29531.3397543
2.232,1.84005225276,-2.59998467437,-3.25513931109,-0.000112881081992,-27305.7189012,-9.778485996e-05,-29793.8719797
2.234,1.91149965558,-2.61331671643,-3.27792822229,-0.000105811087641,-25384.4800713,-9.82862751715e-05,-30066.1531875
2.236,1.98069977542,-2.629310372,-3.30026567063,-9.82137099297e-05,-23403.5195399,-9.88877930902e-05,-30344.9178263
2.238,2.04744450304,-2.64768787343,-3.32209145459,-9.01231760772e-05,-21389.4279275,-9.9578966935e-05,-30626.8188183
2.24,2.11153339993,-2.66815406781,-3.34335271548,-8.15743298496e-05,-19299.6802037,-0.000100348696069,-30908.4438848
2.242,2.17277472805,-2.69039782149,-3.36400371245,-7.25329175641e-05,-17115.1889528,-0.000101185278823,-31186.3322478
2.244,2.23098644824,-2.71409350866,-3.38400556221,-6.3014784856e-05,-14875.7200672,-0.00010207646848,-31456.9916304
2.246,2.28599718258,-2.73890257693,-3.40332594553,-5.30383207455e-05,-12587.8599733,-0.00010300953216,-31716.9154724
2.248,2.33764713612,-2.76447518242,-3.42193878246,-4.26243807854e-05,-10258.4873716,-0.000103971312308,-31962.6002813
2.25,2.3857889734,-2.7904518866,-3.4398238786,-3.17961978726e-05,-7894.74130545,-0.000104948290521,-32190.5630329
2.252,2.43028864538,-2.81646540678,-3.45696654474,-2.0579281117e-05,-5503.98784665,-0.000105926653375,-32397.3585407
2.254,2.47102616291,-2.84214241188,-3.4733571923,-9.0013032224e-06,-1905.12639494,-0.000106892359971,-32579.5967093
2.256,2.5078963127,-2.86710535498,-3.48899090726,4.5930352148e-06,5563.5933376,-0.000107831210849,-32733.9595893
2.258,2.54080931226,-2.89097433375,-3.50408540112,2.38764530101e-05,12784.4298043,-0.000108728917966,-32857.218152
2.26,2.5696914005,-2.91336896996,-3.5186686006,4.35805519054e-05,16461.8807022,-0.000109571175379,-32946.248702
2.262,2.59448536083,-2.93391029911,-3.53253211953,6.36500675995e-05,20121.1322799,-0.000110343730316,-32998.0488502
2.264,2.61515097415,-2.95222266097,-3.54568282936,8.40274492949e-05,23750.0805668,-0.000111032454275,-33009.7529682
2.266,2.63166539924,-2.96793558204,-3.55812985751,0.000104653126897,27336.6692208,-0.000111623413831,-32978.6470505
2.268,2.64402347829,-2.9806856409,-3.56988409939,0.000125465789173,30868.9479099,-0.00011210294078,-32902.1829108
2.27,2.65223796608,-2.99011830739,-3.5809577289,0.000146402671582,34335.1304635,-0.000112457701322,-32777.9916453
2.272,2.65633968102,-2.99588974682,-3.59136371023,0.000167399852453,37723.6525223,-0.000112674763907,-32603.8962944
2.274,2.65637757732,-2.9976685804,-3.60111531384,0.000188392556131,41023.2284148,-0.000112741665453,-32377.9236427
2.276,2.65241873718,-2.99513759348,-3.61022563939,0.000209315461692,44222.9069933,-0.000112646475584,-32098.3150981
2.278,2.64454828294,-2.98799538316,-3.61870714853,0.000230103015777,47312.126165,-0.000112377858602,-31763.5365963
2.28,2.632869209,-2.97595793735,-3.62657121015,0.000250689748104,50280.765861,-0.000111925132874,-31372.2874803
2.282,2.61750213391,-2.95876013755,-3.63382766071,0.000271010588168,53119.1991918,-0.000111278327352,-30923.5083109
2.284,2.59858497332,-2.93615717792,-3.64048438229,0.000291001181662,55818.341545,-0.000110428234941,-30416.3875683
2.286,2.57627253488,-2.90792589377,-3.64654690084,0.000310598205123,58369.6973926,-0.000109366462464,-29850.3672088
2.288,2.55073603647,-2.8738659927,-3.6520180067,0.000329739677329,60765.4045826,-0.000108085476968,-29225.1470484
2.29,2.52216254966,-2.83380118254,-3.65689740001,0.000348365265987,62998.2759026,-0.000106578648144,-28540.687949
2.292,2.49075437027,-2.78758019017,-3.66118136266,0.000366416588251,65061.8377136,-0.000104840286641,-27797.2137875
2.294,2.45672831876,-2.7350776662,-3.66486245904,0.000383837503667,66950.3654689,-0.000102865678096,-26995.2121959
2.296,2.420314973,-2.67619497089,-3.66792926716,0.000400574398134,68658.9159411,-0.000100651112691,-26135.4340657
2.298,2.38175783661,-2.61086083718,-3.67036614183,0.000416576457551,70183.3560016,-9.81939100853e-05,-25218.8918136
2.3,2.34131244623,-2.53903190735,-3.67215301129,0.000431795929829,71520.3878072,-9.54924396062e-05,-24246.8564139
2.302,2.29924542134,-2.46069314038,-3.67326520858,0.000446188374023,72667.5702684,-9.25461355631e-05,-23220.8532074
2.304,2.25583346057,-2.37585808762,-3.67367333872,0.00045971289538,73623.3366884,-8.93555076202e-05,-22142.6565027
2.306,2.21136228872,-2.28456903521,-3.67334318256,0.000472332365175,74387.00848,-8.59221461493e-05,-21014.282991
2.308,2.16612555878,-2.18689701194,-3.67223563791,0.000484013624257,74958.8048867,-8.22487225278e-05,-19837.9840012
2.31,2.12042371372,-2.08294166221,-3.67030669866,0.000494727669326,75339.8486496,-7.8338984361e-05,-18616.2366289
2.312,2.07456281267,-1.97283098431,-3.66750747187,0.000504449821004,75532.1675831,-7.41977456357e-05,-17351.7337749
2.314,2.02885332659,-1.85672093454,-3.66378423316,0.000513159872892,75538.69204,-6.98308718349e-05,-16047.3731379
2.316,1.98360890856,-1.73479489886,-3.65907852017,0.000520842220829,75363.2482633,-6.52452600651e-05,-14706.2452082
2.318,1.93914514376,-1.60726303396,-3.6533272637,0.00052748597173,75010.5476452,-6.04488142734e-05,-13340.6553531
2.32,1.8957782847,-1.47467311447,-3.64646295621,0.000533085031405,74486.1719281,-5.5462136145e-05,-11964.9352395
2.322,1.85382397696,-1.33757311404,-3.63841385673,0.000537638170906,73796.5544038,-5.03058348505e-05,-10559.6556051
2.324,1.81359598097,-1.1956840945,-3.62910423139,0.000541149071017,72948.9571839,-4.49694195853e-05,-9115.51400485
2.326,1.77540489534,-1.04931286869,-3.61845462842,0.000543626344619,71951.4446341,-3.94644295139e-05,-7652.65562896
2.328,1.73955688716,-0.898787680114,-3.60638218632,0.000545083536745,70812.8530798,-3.38032098035e-05,-6175.00268863
2.33,1.70635243483,-0.744456841615,-3.59280097381,0.000545539102262,69542.7569117,-2.79988604245e-05,-4686.56182901
2.332,1.67608508884,-0.586687274883,-3.57762235967,0.000545016361204,68151.4312325,-2.20651812221e-05,-3191.4064713
2.334,1.64904025578,-0.425862957336,-3.56075541102,0.000543543431886,66649.8112042,-1.60166135038e-05,-1693.6587719
2.336,1.62549401095,-0.262383283149,-3.54210731773,0.000541153142029,65049.4482711,-9.86817839794e-06,-197.471279949
2.338,1.60571194463,-0.0966613457306,-3.52158384103,0.000537882918242,63362.463445,-3.63541225799e-06,2056.13913091
2.34,1.58994804704,0.0594006454065,-3.49908978401,0.000533774654271,61601.4978571,3.63003944151e-06,5554.4300914
2.342,1.57844363689,0.200968703674,-3.47452948167,0.000528874558565,59779.6607901,1.22814207801e-05,8594.56837523
2.344,1.57142633806,0.343323692213,-3.44780730798,0.000523232981772,57910.4754171,2.09808923019e-05,10586.1697531
2.346,1.56910910889,0.486088966791,-3.41882819736,0.000516904224882,56007.8224853,2.97054368594e-05,12547.3480695
2.348,1.57168932844,0.628884353347,-3.38749817791,0.000509946328832,54085.8821907,3.84318215934e-05,14472.6812593
2.35,1.5793479434,0.771327839005,-3.35372491362,0.000502420846449,52159.0745,4.71367012725e-05,16356.8839024
2.352,1.59224867971,0.913037279168,-3.31741825278,0.000494392597715,50241.9981817,5.57967226158e-05,18194.8315864
2.354,1.61053732198,1.05363211298,-3.27849077959,0.000485929409402,48349.3688156,6.43886291265e-05,19981.5846452
2.356,1.63434106413,1.19273507934,-3.23685836619,0.000477101840195,46495.9560551,7.28893659596e-05,21712.4111623
2.358,1.66376793383,1.32997392569,-3.19244072211,0.000467982892497,44696.5204188,8.12761843476e-05,23382.8091347
2.36,1.69890629346,1.46498310176,-3.14516193817,0.000458647712161,42965.7498926,8.95267451076e-05,24988.5276933
2.362,1.73982441958,1.59740543055,-3.094951022,0.000449173277468,41318.1966227,9.76192207561e-05,26525.5872827
2.364,1.78657016282,1.72689374891,-3.04174242212,0.000439638078696,39768.2139807,0.000105532395767,27990.2987058
2.366,1.83917068963,1.85311251014,-2.98547653781,0.000430121789698,38329.8942803,0.000113245764509,29379.2809447
2.368,1.89763230705,1.97573934135,-2.92610021193,0.000420704932908,37017.007424,0.000120739626416,30689.4776745
2.37,1.96194037117,2.09446654829,-2.8635672038,0.000411468539274,35842.9407503,0.000127995177951,31918.1723923
2.372,2.03205927973,2.20900256082,-2.79783863965,0.000402493804594,34820.6403516,0.000134994600939,33063.0020906
2.374,2.10793254884,2.31907331218,-2.72888343786,0.000393861743778,33962.5541237,0.000141721146856,34121.9694085
2.376,2.18948297351,2.42442354586,-2.65667870661,0.000385652844562,33280.5768008,0.000148159216692,35093.4532053
2.378,2.27661287116,2.52481804378,-2.58121011144,0.000377946722205,32785.9972203,0.000154294436009,35976.217502
2.38,2.3692044072,2.6200427702,-2.50247221061,0.000370821776695,32489.4480555,0.000160113724846,36769.4187502
2.382,2.4671200011,2.70990592594,-2.42046875603,0.000364354853982,32400.8582374,0.000165605362141,37472.61139
2.384,2.57020281116,2.79423890787,-2.33521295783,0.00035862091274,32529.4082806,0.00017075904437,38085.7516685
2.386,2.67827729598,2.8728971693,-2.24672771074,0.000353692698141,32883.4887124,0.000175565938124,38609.1996993
2.388,2.79114984997,2.94576097695,-2.15504578076,0.00034964042408,33470.6617903,0.000180018726369,39043.7197489
2.39,2.90860951033,3.01273606104,-2.06020995038,0.000346531465267,34297.6266798,0.000184111648174,39390.4787455
2.392,3.03042873212,3.07375415522,-1.9622731215,0.000344430060562,35370.1882481,0.000187840531708,39651.0430132
2.394,3.15636422833,3.12877342371,-1.86129837446,0.000343397028856,36693.2296141,0.000191202820338,39827.3732433
2.396,3.28615787107,3.17777877349,-1.75735898281,0.00034348949878,38270.6885756,0.000194197591713,39921.8177207
2.398,3.41953764995,3.22078204981,-1.65053838268,0.00034476065343,40105.5380218,0.000196825569711,39937.1038329
2.4,3.55621868363,3.25782211402,-1.54093009661,0.000347259491254,42199.7704168,0.00019908912919,39876.3278966
2.402,3.69590427991,3.28896480298,-1.42863761141,0.000351030604167,44554.3864253,0.000200992293515,39742.9433435
2.404,3.83828703991,3.3143027701,-1.31377421004,0.000356113973871,47169.3877298,0.00020254072484,39540.747315
