time,base_acceleration,integrated_base_velocity
2.600000000000000089e-01,-3.798817514099184223e-02,-4.242822651175110621e-04
2.700000000000000178e-01,-3.734394718845202021e-02,-4.598335605128216902e-04
2.800000000000000266e-01,-3.631755043748086109e-02,-4.870317323905776208e-04
2.899999999999999800e-01,-3.488816238304615069e-02,-5.019509802413040650e-04
2.999999999999999889e-01,-3.306454026877503338e-02,-5.006051772485017870e-04
3.099999999999999978e-01,-3.089227354625379007e-02,-4.792799300717357630e-04
3.200000000000000067e-01,-2.845964187700822379e-02,-4.349301909361384666e-04
3.300000000000000155e-01,-2.590118580326539188e-02,-3.656250130855982078e-04
3.400000000000000244e-01,-2.339808335024962105e-02,-2.710120426012620903e-04
3.500000000000000333e-01,-2.117449333550958102e-02,-1.527656097781507349e-04
3.599999999999999867e-01,-1.948918827875090187e-02,-1.497470159754314689e-05
3.699999999999999956e-01,-1.862206378772057747e-02,1.355783543220065446e-04
3.800000000000000044e-01,-1.885547633412976154e-02,2.892999699646639500e-04
3.900000000000000133e-01,-2.045081678357796306e-02,4.338778206280369254e-04
4.000000000000000222e-01,-2.362125121891445190e-02,5.546267968674842286e-04
4.100000000000000311e-01,-2.850212038914534673e-02,6.351192550790932256e-04
4.199999999999999845e-01,-3.512104064663823522e-02,6.581127661520868449e-04
4.299999999999999933e-01,-4.337023970309061838e-02,6.067656806553502202e-04
4.400000000000000022e-01,-5.298403133293305700e-02,4.661036417271426091e-04
4.500000000000000111e-01,-6.352452421424104045e-02,2.246701802431812223e-04
4.600000000000000200e-01,-7.437861529533584815e-02,-1.237362010527952305e-04
4.700000000000000289e-01,-8.476899136855386985e-02,-5.783649181203311118e-04
4.799999999999999822e-01,-9.378122440332425924e-02,-1.130006680727810298e-03
4.899999999999999911e-01,-1.004080898019843460e-01,-1.759843935502443391e-03
5.000000000000000000e-01,-1.036109831636053968e-01,-2.438829984078485363e-03
5.100000000000000089e-01,-1.023968129442636155e-01,-3.127759648365920769e-03
5.200000000000000178e-01,-9.590708896012500873e-02,-3.778169841635956733e-03
5.300000000000000266e-01,-8.351422660681429022e-02,-4.334167103218745931e-03
5.400000000000000355e-01,-6.491848700200186784e-02,-4.735221355010917760e-03
5.500000000000000444e-01,-4.023763523658807628e-02,-4.919892649951958935e-03
5.600000000000000533e-01,-1.008049051591441980e-02,-4.830373962462563425e-03
5.700000000000000622e-01,2.440477631658133362e-02,-4.417643217207320450e-03
5.799999999999999600e-01,6.151633362132713501e-02,-3.646928351265878165e-03
5.899999999999999689e-01,9.902587151110076036e-02,-2.503108009351828755e-03
5.999999999999999778e-01,1.342526831064034809e-01,-9.956059200123962283e-04
6.099999999999999867e-01,1.641871207864156190e-01,8.377024157036130902e-04
6.199999999999999956e-01,1.856622474426750102e-01,2.928058573100977141e-03
6.300000000000000044e-01,1.955683125940055334e-01,5.175320689536286323e-03
6.400000000000000133e-01,1.911002304416520303e-01,7.449772720966484768e-03
6.500000000000000222e-01,1.700238610656512606e-01,9.596502494754912196e-03
6.600000000000000311e-01,1.309429854871417831e-01,1.144244604377078756e-02
6.700000000000000400e-01,7.354583080101129156e-02,1.280599944146346668e-02
6.800000000000000488e-01,-1.191757546942895374e-03,1.350887912398571894e-02
6.900000000000000577e-01,-9.086953202756831161e-02,1.338968199236506909e-02
7.000000000000000666e-01,-1.916137260646326723e-01,1.231837501815597272e-02
7.099999999999999645e-01,-2.981330942371673842e-01,1.021075023289890610e-02
7.199999999999999734e-01,-4.038917963270609590e-01,7.041735096329670290e-03
7.299999999999999822e-01,-5.014031828127976098e-01,2.856369516882280996e-03
7.399999999999999911e-01,-5.826394602754643159e-01,-2.222734382307127443e-03
7.500000000000000000e-01,-6.395422394262002541e-01,-7.992533564563544801e-03
7.600000000000000089e-01,-6.646088041255033829e-01,-1.417217946607015819e-02
7.700000000000000178e-01,-6.515194089086797646e-01,-2.041171121498916788e-02
7.800000000000000266e-01,-5.957628950103277532e-01,-2.630701341833230344e-02
7.900000000000000355e-01,-4.952122794688857965e-01,-3.142077997447646764e-02
8.000000000000000444e-01,-3.505994994025627420e-01,-3.530872955258179680e-02
8.100000000000000533e-01,-1.658397978501806591e-01,-3.754981672259360970e-02
8.200000000000000622e-01,5.183830860675797680e-02,-3.777871485255882011e-02
8.300000000000000711e-01,2.919918674285373328e-01,-3.571845465613042447e-02
8.399999999999999689e-01,5.413119049632122426e-01,-3.121082647791981537e-02
8.499999999999999778e-01,7.842252743996080966e-01,-2.424203126485379584e-02
8.599999999999999867e-01,1.003734567978298742e+00,-1.496112273671235116e-02
8.699999999999999956e-01,1.182460491871742292e+00,-3.689038121210221066e-03
8.800000000000000044e-01,1.303831393291011054e+00,9.083530620855467114e-03
8.900000000000000133e-01,1.353347103051438793e+00,2.271053241881963725e-02
9.000000000000000222e-01,1.319830571183628010e+00,3.641753010624688980e-02
9.100000000000000311e-01,1.196572445147577213e+00,4.934065450415484055e-02
9.200000000000000400e-01,9.822720023302888848e-01,6.057598605779608569e-02
9.300000000000000488e-01,6.816835156642611082e-01,6.923687296402075697e-02
9.400000000000000577e-01,3.058904900754306766e-01,7.451585230897113388e-02
9.500000000000000666e-01,-1.278490593575796197e-01,7.574716877881229604e-02
9.599999999999999645e-01,-5.967159619089326128e-01,7.246545298873167951e-02
9.699999999999999734e-01,-1.073399544130286820e+00,6.445598477478747812e-02
9.799999999999999822e-01,-1.527586492190680545e+00,5.179216390943454373e-02
9.899999999999999911e-01,-1.927796853743610761e+00,3.485635649601498409e-02
1.000000000000000000e+00,-2.243462660573653622e+00,1.434116824068054977e-02
1.010000000000000009e+00,-2.447117523463266053e+00,-8.770623363252162685e-03
1.020000000000000018e+00,-2.516546326729521610e+00,-3.324783329796421327e-02
1.030000000000000027e+00,-2.436734987543994535e+00,-5.767313055307991126e-02
1.040000000000000036e+00,-2.201462656968347531e+00,-8.052300945938972720e-02
1.050000000000000044e+00,-1.814393420494406328e+00,-1.002611805304516046e-01
1.060000000000000053e+00,-1.289551264747708537e+00,-1.154397946404102787e-01
1.070000000000000062e+00,-6.510995889921922242e-01,-1.248019395928578745e-01
1.080000000000000071e+00,6.760732220000598147e-02,-1.273782916105668794e-01
1.090000000000000080e+00,8.256817014918045317e-01,-1.225707371758559122e-01
1.100000000000000089e+00,1.576995719695212017e+00,-1.102162407536689259e-01
1.110000000000000098e+00,2.272986481924768043e+00,-9.062522042931708821e-02
1.120000000000000107e+00,2.865802812070514349e+00,-6.459016464308875438e-02
1.130000000000000115e+00,3.311588823615741362e+00,-3.336209714840553120e-02
1.140000000000000124e+00,3.573677494850830527e+00,1.405343760179263157e-03
1.150000000000000133e+00,3.625461547251781269e+00,3.774214828694427010e-02
1.159999999999999920e+00,3.452720168114510102e+00,7.347416618002686195e-02
1.169999999999999929e+00,3.055208535303822970e+00,1.063549190133704636e-01
1.179999999999999938e+00,2.447361353067044831e+00,1.342088777714767478e-01
1.189999999999999947e+00,1.658019044042186252e+00,1.550768890732748262e-01
1.199999999999999956e+00,7.291520594260987309e-01,1.673538539068681608e-01
1.209999999999999964e+00,-2.863697370129916209e-01,1.699088748351856304e-01
1.219999999999999973e+00,-1.327844747356947686e+00,1.621789117295878158e-01
1.229999999999999982e+00,-2.330461615691566735e+00,1.442284892305971400e-01
1.239999999999999991e+00,-3.229438995483640440e+00,1.167700954909730027e-01
1.250000000000000000e+00,-3.964308480635036602e+00,8.114246742663147605e-02
1.260000000000000009e+00,-4.483046964580510441e+00,3.924679951680561801e-02
1.270000000000000018e+00,-4.745766615941880318e+00,-6.556159069554465257e-03
1.280000000000000027e+00,-4.727694061602647047e+00,-5.358235314102523239e-02
1.290000000000000036e+00,-4.421214043561845664e+00,-9.898578435059582348e-02
1.300000000000000044e+00,-3.836813963114416026e+00,-1.399348150677252878e-01
1.310000000000000053e+00,-3.002840132612139001e+00,-1.737919762301061710e-01
1.320000000000000062e+00,-1.964058902512821447e+00,-1.982853620894791113e-01
1.330000000000000071e+00,-7.791000939740575504e-01,-2.116600477556615789e-01
1.340000000000000080e+00,4.830599237661203915e-01,-2.127991392904493295e-01
1.350000000000000089e+00,1.747348637601316312e+00,-2.013059871673602563e-01
1.360000000000000098e+00,2.937300539273277167e+00,-1.775416319667353360e-01
1.370000000000000107e+00,3.979898236481359319e+00,-1.426145287717102139e-01
1.380000000000000115e+00,4.810225181112377513e+00,-9.832280236748960900e-02
1.390000000000000124e+00,5.375615549038554875e+00,-4.705248940048298301e-02
1.400000000000000133e+00,5.639021304667176437e+00,8.361804184297626230e-03
1.409999999999999920e+00,5.581371053098328261e+00,6.480487528937586839e-02
1.419999999999999929e+00,5.202765850232902167e+00,1.190666691222839746e-01
1.429999999999999938e+00,4.522438429629564993e+00,1.680337998378482467e-01
1.439999999999999947e+00,3.577488250671926551e+00,2.088745425556076674e-01
1.449999999999999956e+00,2.420489003089208779e+00,2.392055381406652526e-01
1.459999999999999964e+00,1.116141535943505403e+00,2.572298001520807453e-01
1.469999999999999973e+00,-2.627918970564309120e-01,2.618376576627680086e-01
1.479999999999999982e+00,-1.639991090268078544e+00,2.526648520423974142e-01
1.489999999999999991e+00,-2.940213788200150447e+00,2.301049369663081545e-01
1.500000000000000000e+00,-4.093756726695485959e+00,1.952761937080818577e-01
1.510000000000000009e+00,-5.040454306275979235e+00,1.499462478594763837e-01
1.520000000000000018e+00,-5.732967076269699369e+00,9.642025026299985702e-02
1.530000000000000027e+00,-6.139168337794207453e+00,3.740068250893218565e-02
1.540000000000000036e+00,-6.243505155578113808e+00,-2.417157564167756595e-02
1.550000000000000044e+00,-6.047284545378007969e+00,-8.528441483020632319e-02
1.560000000000000053e+00,-5.567910889529975371e+00,-1.430192826884943980e-01
1.570000000000000062e+00,-4.837171165562820896e+00,-1.947035836477065129e-01
1.580000000000000071e+00,-3.898725341238458597e+00,-2.380419568654610352e-01
1.590000000000000080e+00,-2.805006206012331305e+00,-2.712195052854630695e-01
1.600000000000000089e+00,-1.613763093487119882e+00,-2.929722424667084990e-01
1.610000000000000098e+00,-3.844959080568344234e-01,-3.026224281581763598e-01
1.620000000000000107e+00,8.249804443046340197e-01,-3.000788961606854488e-01
1.630000000000000115e+00,1.961624360220026730e+00,-2.858047628218102210e-01
1.640000000000000124e+00,2.979729308670018284e+00,-2.607568851611080651e-01
1.650000000000000133e+00,3.842828195656730728e+00,-2.263029883232224038e-01
1.660000000000000142e+00,4.524864463469421949e+00,-1.841234157113396941e-01
1.669999999999999929e+00,5.010611199376489466e+00,-1.361049280808592776e-01
1.679999999999999938e+00,5.295374375148201196e+00,-8.423389089198385360e-02
1.689999999999999947e+00,5.384064898657841880e+00,-3.049558520670168915e-02
1.699999999999999956e+00,5.289763139993437946e+00,2.321466430280666460e-02
1.709999999999999964e+00,5.031926631184910903e+00,7.516422247495035958e-02
1.719999999999999973e+00,4.634405425301286741e+00,1.238369920736333007e-01
1.729999999999999982e+00,4.123429934530202345e+00,1.679672781890426958e-01
1.739999999999999991e+00,3.525723800023447652e+00,2.065541561780628865e-01
1.750000000000000000e+00,2.866871256583873873e+00,2.388582407773514049e-01
1.760000000000000009e+00,2.170037050855274430e+00,2.643838916307990616e-01
1.770000000000000018e+00,1.455100249360810949e+00,2.828506874481314104e-01
1.780000000000000027e+00,7.382244521348191313e-01,2.941584202718614538e-01
1.790000000000000036e+00,3.184918435219330490e-02,2.983498977705484334e-01
1.800000000000000044e+00,-6.549465426410261415e-01,2.955755202953562200e-01
1.810000000000000053e+00,-1.315784940877525067e+00,2.860629721940153303e-01
1.820000000000000062e+00,-1.946130212406232296e+00,2.700945057438484675e-01
1.830000000000000071e+00,-2.542335430269853092e+00,2.479932868467199236e-01
1.840000000000000080e+00,-3.100702566704944374e+00,2.201192061780978260e-01
1.850000000000000089e+00,-3.616654898836703325e+00,1.868735281666414616e-01
1.860000000000000098e+00,-4.084105603694236919e+00,1.487108349702386256e-01
1.870000000000000107e+00,-4.495084993325005662e+00,1.061559913013942757e-01
1.880000000000000115e+00,-4.839663556474059547e+00,5.982335786865083244e-02
1.890000000000000124e+00,-5.106180951729982098e+00,1.043524464388248529e-02
1.900000000000000133e+00,-5.281764512121870148e+00,-4.116337335912491346e-02
1.910000000000000142e+00,-5.353096670491784614e+00,-9.399656995594131426e-02
1.919999999999999929e+00,-5.307370682054881605e+00,-1.469577974024215972e-01
1.929999999999999938e+00,-5.133359371828698947e+00,-1.988203383555876558e-01
1.939999999999999947e+00,-4.822513156481631036e+00,-2.482585916808874305e-01
1.949999999999999956e+00,-4.370001567455529035e+00,-2.938800559843213756e-01
1.959999999999999964e+00,-3.775616736066849555e+00,-3.342670381856813755e-01
1.969999999999999973e+00,-3.044467161412480749e+00,-3.680263483568261829e-01
1.979999999999999982e+00,-2.187404586319120270e+00,-3.938445977792323083e-01
1.989999999999999991e+00,-1.221144719963383807e+00,-4.105462349943929112e-01
2.000000000000000000e+00,-1.680624873425600185e-01,-4.171511617146707041e-01
2.010000000000000231e+00,9.443369625388662314e-01,-4.129286800224371556e-01
2.020000000000000018e+00,2.084250450758437623e+00,-3.974446336396991186e-01
2.030000000000000249e+00,3.216673268325632051e+00,-3.705989057280262289e-01
2.040000000000000036e+00,4.304706165879816027e+00,-3.326508992407478660e-01
2.049999999999999822e+00,5.311007762848037217e+00,-2.842312202808576771e-01
2.060000000000000053e+00,6.199320158988806284e+00,-2.263384713554202343e-01
2.069999999999999840e+00,6.935992650797276227e+00,-1.603207979902393499e-01
2.080000000000000071e+00,7.491429733684091374e+00,-8.784257675157890188e-02
2.089999999999999858e+00,7.841394669199479139e+00,-1.083734542091077668e-02
2.100000000000000089e+00,7.968108289496571572e+00,6.855127868882322784e-02
2.109999999999999876e+00,7.861093738621478977e+00,1.480383981456637188e-01
2.120000000000000107e+00,7.517730770909048843e+00,2.252736300095700417e-01
2.129999999999999893e+00,6.943497270056182558e+00,2.979208795306465540e-01
2.140000000000000124e+00,6.151890064441607464e+00,3.637389255193889670e-01
2.149999999999999911e+00,5.164031196505037613e+00,4.206596411403729086e-01
2.160000000000000142e+00,4.007978943093235102e+00,4.668608011546172554e-01
2.169999999999999929e+00,2.717774571388021698e+00,5.008306780432747463e-01
2.180000000000000160e+00,1.332265659141562253e+00,5.214219885121750275e-01
2.189999999999999947e+00,-1.062454650399136113e-01,5.278931987989350372e-01
2.200000000000000178e+00,-1.553474154685938302e+00,5.199357100165574730e-01
2.209999999999999964e+00,-2.964689623917236005e+00,4.976860004397939963e-01
2.220000000000000195e+00,-4.296256913483042617e+00,4.617223770690436768e-01
2.229999999999999982e+00,-5.507128030704207866e+00,4.130465616643603788e-01
2.240000000000000213e+00,-6.560228988344128709e+00,3.530508858853691478e-01
2.250000000000000000e+00,-7.423694572019496007e+00,2.834723773998044649e-01
2.260000000000000231e+00,-8.071909271813783704e+00,2.063354674968881641e-01
2.270000000000000018e+00,-8.486320632120389007e+00,1.238854272934709622e-01
2.280000000000000249e+00,-8.656000000000000583e+00,3.851493344911896544e-02
2.290000000000000036e+00,-8.577934974533642176e+00,-4.731363210729548630e-02
2.300000000000000266e+00,-8.257047464886234422e+00,-1.311474349881449064e-01
2.310000000000000053e+00,-7.705940844910029064e+00,-2.106212672208725989e-01
2.319999999999999840e+00,-6.944388949072928696e+00,-2.835318068745339426e-01
2.330000000000000071e+00,-5.998588305679248833e+00,-3.479055838320443961e-01
2.339999999999999858e+00,-4.900202787109761537e+00,-4.020584299797364536e-01
2.350000000000000089e+00,-3.685236538298521936e+00,-4.446445172905268972e-01
2.359999999999999876e+00,-2.392776421918863861e+00,-4.746934727753612804e-01
2.370000000000000107e+00,-1.063649128759184492e+00,-4.916344912125000244e-01
2.379999999999999893e+00,2.609595737275274274e-01,-4.953068296714063790e-01
2.390000000000000124e+00,1.540875311214032095e+00,-4.859565459304464041e-01
2.399999999999999911e+00,2.738248145453422211e+00,-4.642198193308576526e-01
2.410000000000000142e+00,3.818763671235965163e+00,-4.310936509311580900e-01
2.419999999999999929e+00,4.752711804473561230e+00,-3.878951642363594465e-01
2.430000000000000160e+00,5.515878433257396907e+00,-3.362111037314515771e-01
2.439999999999999947e+00,6.090231814753680695e+00,-2.778394431751455285e-01
2.450000000000000178e+00,6.464383242209306601e+00,-2.147252585740772046e-01
2.459999999999999964e+00,6.633809796974345474e+00,-1.488931840619084346e-01
2.470000000000000195e+00,6.600835634322502088e+00,-8.237884758917075889e-02
2.479999999999999982e+00,6.374376909838472827e+00,-1.716167555211534079e-02
2.490000000000000213e+00,5.969463815562660258e+00,4.489863739114365732e-02
2.500000000000000000e+00,5.406560954466167246e+00,1.021198705575384752e-01
2.510000000000000231e+00,4.710714155317186069e+00,1.530473554227083643e-01
2.520000000000000018e+00,3.910557570765361035e+00,1.964948233693720736e-01
2.530000000000000249e+00,3.037219308593186895e+00,2.315748170824175056e-01
2.540000000000000036e+00,2.123166772446289485e+00,2.577178568038662743e-01
2.550000000000000266e+00,1.201034246157101748e+00,2.746799712131354765e-01
2.560000000000000053e+00,3.024750194923910840e-01,2.825386268576347004e-01
2.569999999999999840e+00,-5.429214402616366897e-01,2.816775040700404409e-01
2.580000000000000071e+00,-1.308610019978454275e+00,2.727609560850916548e-01
2.589999999999999858e+00,-1.971935506219334222e+00,2.566993377703549184e-01
2.600000000000000089e+00,-2.514816124573414413e+00,2.346066889326425819e-01
2.609999999999999876e+00,-2.924244591111449409e+00,2.077524946704707443e-01
2.620000000000000107e+00,-3.192593334237347591e+00,1.775094143599779684e-01
2.629999999999999893e+00,-3.317718002548890155e+00,1.452989669922993832e-01
2.640000000000000124e+00,-3.302860859550509787e+00,1.125371819980535287e-01
2.649999999999999911e+00,-3.156362896293840592e+00,8.058217253508437317e-02
2.660000000000000142e+00,-2.891200203001053737e+00,5.068546635486112506e-02
2.669999999999999929e+00,-2.524366092852489807e+00,2.394874419184588044e-02
2.680000000000000160e+00,-2.076125464030329937e+00,1.287395723683179560e-03
2.689999999999999947e+00,-1.569171761479358551e+00,-1.659798108761298407e-02
2.700000000000000178e+00,-1.027719547208504558e+00,-2.924132831480068251e-02
2.709999999999999964e+00,-4.765670474277694524e-01,-3.642165197172998747e-02
2.720000000000000195e+00,5.983689235186773203e-02,-3.816419343085762639e-02
2.729999999999999982e+00,5.582882060315608186e-01,-3.473245862268865836e-02
2.740000000000000213e+00,9.976544827771114399e-01,-2.661163586239320700e-02
2.750000000000000000e+00,1.359605845388911050e+00,-1.448422490531142692e-02
2.760000000000000231e+00,1.629226636518435356e+00,8.010468204775605949e-04
2.770000000000000018e+00,1.795489686508433991e+00,1.826573775186345061e-02
2.780000000000000249e+00,1.851580385807404028e+00,3.684219742969498113e-02
2.790000000000000036e+00,1.795063497420823495e+00,5.541652616208763565e-02
2.800000000000000266e+00,1.627891402484538119e+00,7.287240997786674501e-02
2.810000000000000053e+00,1.356258064093813331e+00,8.813426662701009939e-02
2.819999999999999840e+00,9.903082255643713694e-01,1.002082073915526728e-01
2.830000000000000071e+00,5.437160558997842230e-01,1.082194381151255491e-01
2.839999999999999858e+00,3.315147149747765809e-02,1.114448850683636971e-01
2.850000000000000089e+00,-5.223444151082325959e-01,1.093400296665617832e-01
2.859999999999999876e+00,-1.102050921051432653e+00,1.015591623020155182e-01
2.870000000000000107e+00,-1.684301265514853263e+00,8.796851068543568020e-02
2.879999999999999893e+00,-2.247232157547008669e+00,6.865195288637870874e-02
2.890000000000000124e+00,-2.769524165752178746e+00,4.390928058613409457e-02
2.899999999999999911e+00,-3.231108777724301717e+00,1.424722518500423640e-02
2.910000000000000142e+00,-3.613820058153681458e+00,-1.963630967813455308e-02
2.919999999999999929e+00,-3.901971468266248522e+00,-5.687415799398150285e-02
2.930000000000000160e+00,-4.082841591293024486e+00,-9.645711397552689248e-02
2.939999999999999947e+00,-4.147056082829569945e+00,-1.372654930298870812e-01
2.950000000000000178e+00,-4.088856988983445184e+00,-1.781039490727011620e-01
2.959999999999999964e+00,-3.906254506389441161e+00,-2.177383972333128970e-01
2.970000000000000195e+00,-3.601060158554867385e+00,-2.549338612417834105e-01
2.979999999999999982e+00,-3.178804104144733245e+00,-2.884920732390287568e-01
2.990000000000000213e+00,-2.648542759853210526e+00,-3.172876982427672576e-01
3.000000000000000000e+00,-2.022566015369672954e+00,-3.403021328026293313e-01
3.010000000000000231e+00,-1.316015961761057618e+00,-3.566539333720314398e-01
3.020000000000000018e+00,-5.464311891663733434e-01,-3.656250598104164862e-01
3.030000000000000249e+00,2.667677018974483616e-01,-3.666822679305092314e-01
3.040000000000000036e+00,1.102834705001177085e+00,-3.594931465797643333e-01
3.050000000000000266e+00,1.940279989142673855e+00,-3.439364637927928015e-01
3.060000000000000053e+00,2.757459385487155856e+00,-3.201066576033922972e-01
3.070000000000000284e+00,3.533155272835495353e+00,-2.883124749955263688e-01
3.080000000000000071e+00,4.247133365627254520e+00,-2.490699224869615258e-01
3.089999999999999858e+00,4.880661302363948906e+00,-2.030898398307545705e-01
3.100000000000000089e+00,5.416976640585621894e+00,-1.512605407997535956e-01
3.109999999999999876e+00,5.841693813276505054e+00,-9.462607921419227686e-02
3.120000000000000107e+00,6.143141715812836523e+00,-3.436079225249225044e-02
3.129999999999999893e+00,6.312625798699619040e+00,2.825915463632058811e-02
3.140000000000000124e+00,6.344610769566033426e+00,9.188644679390223224e-02
3.149999999999999911e+00,6.236822194185277723e+00,1.551347209289093421e-01
3.160000000000000142e+00,5.990267374017038904e+00,2.166112780861742526e-01
3.169999999999999929e+00,5.609177818802729476e+00,2.749496133665237374e-01
3.180000000000000160e+00,5.100877388122951217e+00,3.288409987174053528e-01
3.189999999999999947e+00,4.475581716039313207e+00,3.770644035544675199e-01
3.200000000000000178e+00,3.746135837772307298e+00,4.185141006397785080e-01
3.209999999999999964e+00,2.927697995425466715e+00,4.522243791220185716e-01
3.220000000000000195e+00,2.037378407725412899e+00,4.773908704540254511e-01
3.229999999999999982e+00,1.093842350389710560e+00,4.933880835608526194e-01
3.240000000000000213e+00,1.168872188165615000e-01,4.997828407231360570e-01
3.250000000000000000e+00,-8.729966521161340864e-01,4.963434028728901937e-01
3.260000000000000231e+00,-1.855071737092819362e+00,4.830441702430970374e-01
3.270000000000000018e+00,-2.808796248141890217e+00,4.600659396331758799e-01
3.280000000000000249e+00,-3.714255296224028058e+00,4.277917912275974732e-01
3.290000000000000036e+00,-4.552571925617557191e+00,3.867987644346423393e-01
3.300000000000000266e+00,-5.306290360639303039e+00,3.378455623196088276e-01
3.310000000000000053e+00,-5.959724600177471743e+00,2.818565968317780501e-01
3.320000000000000284e+00,-6.499266366963902364e+00,2.199027513123216759e-01
3.330000000000000071e+00,-6.913647347169830759e+00,1.531792920579063133e-01
3.339999999999999858e+00,-7.194151625167633846e+00,8.298140651247240540e-02
3.350000000000000089e+00,-7.334775213183545084e+00,1.067788163696675729e-02
3.359999999999999876e+00,-7.332330582605801617e+00,-6.231653802572652279e-02
3.370000000000000107e+00,-7.186495110700592548e+00,-1.345695571760082421e-01
3.379999999999999893e+00,-6.899803352219462838e+00,-2.046599401743550983e-01
3.390000000000000124e+00,-6.477584019358260115e+00,-2.712057677159933622e-01
3.399999999999999911e+00,-5.927843495687075581e+00,-3.328917959749668198e-01
3.410000000000000142e+00,-5.261098610150536814e+00,-3.884953971879042678e-01
3.419999999999999929e+00,-4.490162246203744267e+00,-4.369105921534227055e-01
3.430000000000000160e+00,-3.629886148685107727e+00,-4.771697248116160139e-01
3.439999999999999947e+00,-2.696866007133355225e+00,-5.084623762744557851e-01
3.450000000000000178e+00,-1.709114528895884000e+00,-5.301511696383505168e-01
3.459999999999999964e+00,-6.857087586564354353e-01,-5.417841767598600144e-01
3.470000000000000195e+00,3.535816566219498469e-01,-5.431037029537806315e-01
3.479999999999999982e+00,1.388678225777839614e+00,-5.340512942255298823e-01
3.490000000000000213e+00,2.399582148163752038e+00,-5.147688830395695803e-01
3.500000000000000000e+00,3.366760288068974205e+00,-4.855960615421546778e-01
3.510000000000000231e+00,4.271521290593897291e+00,-4.470635443325875480e-01
3.520000000000000018e+00,5.096374711382763323e+00,-3.998829550064532667e-01
3.530000000000000249e+00,5.825366335765222559e+00,-3.449331404544601631e-01
3.540000000000000036e+00,6.444383296315093546e+00,-2.832432829778080419e-01
3.550000000000000266e+00,6.941423156668134808e+00,-2.159731413966383962e-01
3.560000000000000053e+00,7.306821805800989722e+00,-1.443908072680424315e-01
3.570000000000000284e+00,7.533435790138272026e+00,-6.984840997209249003e-02
3.580000000000000071e+00,7.616775587294311478e+00,6.243756231320701788e-03
3.589999999999999858e+00,7.555087278864467848e+00,8.244417987836488715e-02
3.600000000000000089e+00,7.349381092044536601e+00,1.573076310491635654e-01
3.609999999999999876e+00,7.003406330662452106e+00,2.294126774789488621e-01
3.620000000000000107e+00,6.523573283686731727e+00,2.973886848669482497e-01
3.629999999999999893e+00,5.918823760745256735e+00,3.599417794053587638e-01
3.640000000000000124e+00,5.200452936604614607e+00,4.158792722083612947e-01
3.649999999999999911e+00,4.381886167131321841e+00,4.641320770432919018e-01
3.660000000000000142e+00,3.478415346031026090e+00,5.037746939253564538e-01
3.669999999999999929e+00,2.506900184139110976e+00,5.340423808924583682e-01
3.680000000000000160e+00,1.485440492698815618e+00,5.543451935929004648e-01
3.689999999999999947e+00,4.330261229183349769e-01,5.642786359872379309e-01
3.700000000000000178e+00,-6.308283569179291561e-01,5.636307341334918508e-01
3.709999999999999964e+00,-1.686456888130553722e+00,5.523854172245015182e-01
3.720000000000000195e+00,-2.714415573868528497e+00,5.307221642307575760e-01
3.729999999999999982e+00,-3.695849319213857953e+00,4.990119490815981829e-01
3.740000000000000213e+00,-4.612844220892589497e+00,4.578095906973169704e-01
3.750000000000000000e+00,-5.448758821312133627e+00,4.078426848025463736e-01
3.760000000000000231e+00,-6.188527839447124812e+00,3.499973608150006577e-01
3.770000000000000018e+00,-6.818932621488078105e+00,2.853011678265778839e-01
3.780000000000000249e+00,-7.328833301886839457e+00,2.149034475259535837e-01
3.790000000000000036e+00,-7.709358512541704123e+00,1.400535977700643753e-01
3.800000000000000266e+00,-7.954049404261855472e+00,6.207766750229666564e-02
3.810000000000000053e+00,-8.058955728563311993e+00,-1.764624884557558504e-02
3.820000000000000284e+00,-8.022682746427822309e+00,-9.771333190428116433e-02
3.830000000000000071e+00,-7.846388760534386719e+00,-1.767175801228386134e-01
3.839999999999999858e+00,-7.533734085370245914e+00,-2.532770850361082404e-01
3.850000000000000089e+00,-7.090783252911737833e+00,-3.260585624112679604e-01
3.859999999999999876e+00,-6.525863178808349652e+00,-3.938006852536150015e-01
3.870000000000000107e+00,-5.849380865478674529e+00,-4.553357961587996550e-01
3.879999999999999893e+00,-5.073604976669395583e+00,-5.096096160532869179e-01
3.890000000000000124e+00,-4.212416267804995229e+00,-5.556986129594079227e-01
3.899999999999999911e+00,-3.281032385697191245e+00,-5.928247469106662226e-01
3.910000000000000142e+00,-2.295712950789679851e+00,-6.203673642768493535e-01
3.919999999999999929e+00,-1.273451099235322737e+00,-6.378720752107220893e-01
3.930000000000000160e+00,-2.316577881646750825e-01,-6.450565103314702675e-01
3.939999999999999947e+00,8.121548437745254034e-01,-6.418129157371692539e-01
3.950000000000000178e+00,1.840684913280689727e+00,-6.282076076356408745e-01
3.959999999999999964e+00,2.837141150688250235e+00,-6.044773679995447679e-01
3.970000000000000195e+00,3.785526692056929932e+00,-5.710229194695661814e-01
3.979999999999999982e+00,4.670901310734089762e+00,-5.283996701393601780e-01
3.990000000000000213e+00,5.479617678220590093e+00,-4.773059658783336823e-01
4.000000000000000000e+00,6.199527903399411954e+00,-4.185691286539829914e-01
4.009999999999999787e+00,6.820157316487536647e+00,-3.531295932382977898e-01
4.020000000000000462e+00,7.332843221635181763e+00,-2.820234812314275086e-01
