time,input_base_ax,input_base_vx,base_vx,base_ax,base_xdisp,middle_vx,middle_ax,middle_xdisp,surface_vx,surface_ax,surface_xdisp,base_strain,base_shear_stress,middle_strain,middle_shear_stress
0.2,-0.0368282921567,-0.000198813362403,-0.000198978905018,-0.00222319532023,-1.72123773795e-05,-0.000196269017622,-0.00227563758485,-1.65638060776e-05,-0.000202556471662,-0.00279061439511,-1.63207618916e-05,9.65123146401e-08,48.2561572421,4.80655216739e-08,24.1719768228
0.22,-0.0377637996791,-0.00026272123733,-0.000262615658946,-0.00318183769636,-2.18074904508e-05,-0.00025375907029,-0.00287450263341,-2.10661345887e-05,-0.000245258685894,-0.0021351107116,-2.07910115092e-05,1.1192266347e-07,55.9613316844,5.38789803883e-08,26.5561822442
0.24,-0.0383144308132,-0.000342059825014,-0.000339317093765,-0.00383507174096,-2.78191809256e-05,-0.000320218686507,-0.00332298081082,-2.67569662959e-05,-0.000314711229237,-0.00347262716716,-2.63670586295e-05,1.56386497863e-07,78.193248683,7.96489343924e-08,39.4251178414
0.26,-0.037988175141,-0.000424282265118,-0.000423663452243,-0.00421731792391,-3.54806515089e-05,-0.000417310474976,-0.00485458942348,-3.41005034612e-05,-0.000408102286666,-0.00466955287143,-3.35355258666e-05,1.91477968314e-07,95.7389839726,1.12454405565e-07,55.8698762139
0.28,-0.0363175504375,-0.000487031732391,-0.000490727311391,-0.00335319295737,-4.46778675382e-05,-0.000515235564758,-0.00489625448908,-4.34341174376e-05,-0.000528322686726,-0.00601102000303,-4.29330702392e-05,1.69426912666e-07,84.713456202,1.02529206569e-07,51.6531950364
0.3,-0.0330645402688,-0.000500605177249,-0.000511177179009,-0.0010224933809,-5.47843709882e-05,-0.000576887795752,-0.00308261154969,-5.45050036785e-05,-0.000602075866805,-0.00368765900394,-5.4335910705e-05,2.89836610823e-08,14.4918306107,2.98461211301e-08,15.9646539527
0.32,-0.028459641877,-0.000434930190936,-0.000446625882256,0.00322756483761,-6.44621519851e-05,-0.000534176403376,0.00213556961878,-6.58167079676e-05,-0.000575091101386,0.00134923827097,-6.63430848787e-05,-1.93800110737e-07,-96.9000552587,-1.07115884052e-07,-51.8210259018
0.34,-0.0233980833503,-0.000271012042601,-0.000280996913181,0.00828144845375,-7.1864242269e-05,-0.000363562714145,0.00853068446157,-7.5048387638e-05,-0.000396241730319,0.00894246855335,-7.62478644196e-05,-4.53898784059e-07,-226.949391957,-2.48692470672e-07,-122.511801181
0.36,-0.0194891882788,-1.49747015976e-05,-1.84856104163e-05,0.0131255651382,-7.49342800412e-05,-6.71176023549e-05,0.0148222555895,-7.94788140861e-05,-8.56312853797e-05,0.015530522247,-8.12726706896e-05,-6.40171228194e-07,-320.085613928,-3.62528577769e-07,-179.779533761
0.38,-0.0188554763341,0.000289299969965,0.000293511043168,0.0155998326792,-7.21857732713e-05,0.000298521469098,0.0182819535726,-7.71903926647e-05,0.000305041540231,0.0195336412806,-7.91276812686e-05,-7.0902691085e-07,-354.513455059,-3.94004216364e-07,-196.21046332
0.4,-0.0236212512189,0.000554626796867,0.000569936166647,0.013821256174,-6.3404283427e-05,0.000650591815372,0.0176035173137,-6.74932868019e-05,0.000687422194622,0.0191190327195,-6.91797269291e-05,-5.6924937275e-07,-284.624685939,-3.31884564442e-07,-166.49384807
0.42,-0.0351210406466,0.000658112766152,0.000685284769094,0.00576743012232,-5.05613383743e-05,0.000866174377813,0.0107791281221,-5.19503625533e-05,0.000940263310862,0.012642055812,-5.25948862974e-05,-1.8214083386e-07,-91.0704164063,-1.19617044714e-07,-62.4482263247
0.44,-0.0529840313329,0.000466103641727,0.000504492237891,-0.00903962656013,-3.82067196057e-05,0.000791604557196,-0.00372849103084,-3.47120756125e-05,0.000909294702004,-0.0015484304429,-3.35581598122e-05,5.23542121933e-07,261.771061554,2.5346496102e-07,121.17934973
0.46,-0.0743786152953,-0.000123736201052,-8.06288485445e-05,-0.0292560543218,-3.34565542209e-05,0.000274912848729,-0.0258345854234,-2.3261684753e-05,0.000412311390762,-0.0248491655621,-1.94341377924e-05,1.46998150946e-06,734.990755422,7.89048373417e-07,386.717834794
0.48,-0.0937812244033,-0.00113000668073,-0.00109730179671,-0.0508336474081,-4.4789561148e-05,-0.000777430624434,-0.0526171736582,-2.74902049887e-05,-0.000651742979175,-0.0532027184969,-2.08504624713e-05,2.47051512337e-06,1235.25756253,1.35435228665e-06,668.591443144
0.5,-0.103610983164,-0.00243882998408,-0.00243440326634,-0.0668550734818,-7.99415311395e-05,-0.00229069585985,-0.0756632617706,-5.77591691089e-05,-0.00224603903323,-0.079714802703,-4.90312350238e-05,3.14166433357e-06,1570.8321677,1.7593927969e-06,873.526964008
0.52,-0.0959070889601,-0.00377816984163,-0.00381937685632,-0.0692486794988,-0.000142766657286,-0.00399316478145,-0.0851234460801,-0.000120851588282,-0.00407112826023,-0.09125446135,-0.000112099486367,3.08607682026e-06,1543.03841087,1.74940671527e-06,873.901832352
0.54,-0.0649184870021,-0.00473522135501,-0.00482628682564,-0.050345498466,-0.000230104204702,-0.00539073333914,-0.0698784278849,-0.000215902970911,-0.00563489889997,-0.0781885319868,-0.000209990619023,1.97220242043e-06,986.101211001,1.15722610994e-06,586.099242616
0.56,-0.010080490516,-0.00483037396246,-0.00496522909352,-0.00694711339422,-0.000329452627763,-0.00590247258738,-0.025586962412,-0.000330962939778,-0.00628246286521,-0.0323781982618,-0.000331097148899,-2.67844875834e-07,-133.922437304,-7.63622877709e-08,-21.6855440085
0.58,0.0615163336212,-0.00364692835127,-0.00379775840764,0.0583735342942,-0.000418855543435,-0.00496152394907,0.0470474319157,-0.000442372364285,-0.00543222089012,0.0425120987542,-0.000451068938179,-3.39265857902e-06,-1696.32928878,-1.81226031393e-06,-881.447653485
0.6,0.134252683106,-0.000995605920017,-0.00112506116518,0.133634862123,-0.000469780547051,-0.00225641866241,0.135255264333,-0.000517352566748,-0.00269049436983,0.137086326015,-0.000535545225356,-6.79361435058e-06,-3396.80717448,-3.72424598111e-06,-1833.53077415
0.62,0.185662247443,0.00292805857309,0.00287237779567,0.199871948043,-0.000453363895841,0.00214068920061,0.219855393151,-0.000520479748804,0.00187483171836,0.22826630441,-0.000546587905646,-9.53498031153e-06,-4767.49015485,-5.2962974818e-06,-2622.49891981
0.64,0.191100230442,0.00744977272096,0.00751329757895,0.232045989164,-0.00034934557385,0.00757059906031,0.271495492985,-0.000423554744281,0.00764687765029,0.288602296596,-0.000452838974134,-1.04983229104e-05,-5249.16145419,-5.89553521324e-06,-2934.58777635
0.66,0.130942985487,0.0114424460438,0.0116587700645,0.20727362428,-0.000155816902832,0.0128138472981,0.262162411889,-0.000217275802167,0.0133306139491,0.28418681494,-0.000242097400003,-8.64142342222e-06,-4320.71171009,-4.93468822482e-06,-2475.67422918
0.68,-0.00119175754663,0.013508879124,0.0138669549455,0.110409244049,0.000102942715722,0.016182567041,0.168435987148,7.79742662864e-05,0.0171648207269,0.191710338891,6.70441262573e-05,-3.43879937759e-06,-1719.39968785,-2.07651346906e-06,-1074.36036074
0.7,-0.191613726064,0.0123183750182,0.0127613764579,-0.0552789243834,0.000374018135568,0.0159492650883,-0.0116650976347,0.000406925911834,0.0172458106929,0.00404949830297,0.000418409056968,4.77574882007e-06,2387.87441114,2.48993531682e-06,1181.67778581
0.72,-0.403891796327,0.00704173509634,0.00745984979561,-0.265076333113,0.000581312259872,0.0108405743609,-0.255434536372,0.000683190058781,0.0121679604332,-0.253892512989,0.000721865961405,1.45285377219e-05,7264.26886187,7.97533661234e-06,3906.42585564
0.74,-0.582639460275,-0.00222273438228,-0.00196368120068,-0.471176549815,0.000640261984366,0.000653903298244,-0.509333553133,0.000804992365033,0.00160580074806,-0.528107984256,0.000868747244345,2.34021846927e-05,11701.0923464,1.29929234625e-05,6415.25471452
0.76,-0.664608804125,-0.014172179466,-0.0142045407714,-0.612042978534,0.000479923679037,-0.0133691340385,-0.701151866838,0.000680527424345,-0.0131900933665,-0.739794705726,0.000759236598647,2.84350430363e-05,14217.5215172,1.59077960284e-05,7896.16447099
0.78,-0.595762895011,-0.0263070134183,-0.0267123103093,-0.625388476898,6.82915656578e-05,-0.0284429848885,-0.753692542499,0.00025892891237,-0.0293272628702,-0.806858475189,0.000334707860416,2.69831637716e-05,13491.5818858,1.51850304652e-05,7582.21307165
0.8,-0.350599499403,-0.0353087295526,-0.0360817168267,-0.468470325871,-0.000566383288733,-0.0406336791161,-0.609534711384,-0.000442431754518,-0.0426360691616,-0.665440314568,-0.000391737438462,1.74974197492e-05,8748.70987756,9.97197261082e-06,5040.90854298
0.82,0.0518383086055,-0.0377787148526,-0.0388041683864,-0.136122577981,-0.00132552969402,-0.0456788541169,-0.252258750037,-0.00132218914071,-0.0485369626333,-0.295044673587,-0.00131816323471,3.99618216296e-07,199.809112951,4.40676582225e-07,344.756164155
0.84,0.541311904962,-0.0312108264779,-0.0322654820447,0.326934317082,-0.00204817299162,-0.0401423495192,0.276825229882,-0.00220010762527,-0.0432733808503,0.263179089152,-0.00225683989792,-2.15951673061e-05,-10797.5836487,-1.18738084924e-05,-5757.4051666
0.86,1.00373456798,-0.0149611227368,-0.0157518609664,0.825681053918,-0.0025390217577,-0.0226620893735,0.874013007286,-0.00284603567144,-0.0252297353651,0.902182274262,-0.00296432213387,-4.35399201435e-05,-21769.9600631,-2.42397013689e-05,-11919.7016878
0.88,1.30383139329,0.00908353062077,0.0088556284807,1.23037447235,-0.00261416656803,0.00511319099634,1.38876401849,-0.00303208410171,0.00398083673958,1.46052860523,-0.00319522980419,-5.92410050609e-05,-29620.5025095,-3.31310730524e-05,-16394.1615346
0.9,1.31983057118,0.0364175301062,0.0369577296544,1.40510505868,-0.00215496017966,0.0381931914815,1.65400002426,-0.00259731193081,0.0391838774525,1.76015203565,-0.00277193525044,-6.27166459592e-05,-31358.3229544,-3.51838668797e-05,-17503.7754548
0.92,0.982272002332,0.0605759860577,0.0619196618391,1.24809660924,-0.0011565571203,0.0689228744667,1.53648414926,-0.00150976473688,0.0722313265702,1.65237245588,-0.00165125896564,-5.01493089012e-05,-25074.6544478,-2.8193090054e-05,-14135.7243189
0.94,0.305890490078,0.0745158523089,0.0764671629398,0.727375055033,0.000244720233904,0.0885324299394,0.980477773635,9.46455454312e-05,0.0937449696014,1.07568215156,3.14340119051e-05,-2.14560633903e-05,-10728.0317228,-1.21082133234e-05,-6240.00098901
0.96,-0.596715961906,0.0724654529888,0.0746170461611,-0.0925058389314,0.00177763503148,0.0894654664074,0.0466518233993,0.00191248986661,0.0954979492979,0.0876489848254,0.00196061023832,1.88351672574e-05,9417.58359895,1.05407935349e-05,4954.6121214
0.98,-1.52758649219,0.0517921639095,0.0535886368894,-1.05142046359,0.00308146970753,0.0677131615601,-1.08761524236,0.00352134247665,0.0730681313161,-1.12149089909,0.0036898380829,6.20428997037e-05,31021.4498285,3.48435982456e-05,17031.0989007
1,-2.24346266057,0.0143411682408,0.0152253507262,-1.91816430816,0.00378531797908,0.0246903792168,-2.15113911716,0.00447131943392,0.0277483222414,-2.26599045374,0.00473824440616,9.70219399539e-05,48510.9699098,5.45039107976e-05,26873.1026189
1.02,-2.51654632673,-0.0332478332978,-0.0336887594902,-2.44570551082,0.00360521449761,-0.0322255031976,-2.84579412072,0.00440166454812,-0.0326890576091,-3.02186899252,0.00471463485027,0.000112910045218,56455.02248,6.33891835723e-05,31427.7880311
1.04,-2.20146265697,-0.0805230094592,-0.0824016802594,-2.43564603846,0.0024347722748,-0.0906267226376,-2.920060972,0.00315354643423,-0.0950874297998,-3.11991860954,0.00343892386278,0.000102252400703,51126.200273,5.72790745311e-05,28574.8363213
1.06,-1.28955126475,-0.11543979464,-0.118494533264,-1.80464265022,0.000402636129195,-0.135709516284,-2.25413968232,0.000846371886088,-0.143566059324,-2.42393147622,0.00102621572237,6.36581039897e-05,31829.0520872,3.54137432546e-05,17896.9375044
1.08,0.0676073221938,-0.127378291611,-0.130974125043,-0.623979588943,-0.00212471292354,-0.15390278501,-0.909663436271,-0.00210971992776,-0.163537523054,-0.998573186513,-0.00209705443392,3.20087932504e-06,1600.43984967,1.23207991687e-06,1056.28887374
1.1,1.57699571969,-0.110216240754,-0.113474388271,0.874986838597,-0.00460419265376,-0.136824403004,0.853919100291,-0.00507946276439,-0.145856838782,0.884034213599,-0.00525971555228,-6.62034144662e-05,-33101.7071122,-3.78959555523e-05,-18328.9767546
1.12,2.86580281207,-0.0645901646433,-0.0665934036725,2.34404922991,-0.00643353517136,-0.0842622419359,2.62810805339,-0.0073388447145,-0.090176176826,2.78403309782,-0.0076901547586,-0.000127396278708,-63698.1392351,-7.22613060583e-05,-35461.4433202
1.14,3.57367749485,0.00140534375986,0.00135510818082,3.39742559267,-0.00710038118817,-0.00534280498447,3.94597184757,-0.008254793675,-0.00615426475363,4.20109560362,-0.00870726713369,-0.000163312737076,-81656.3682273,-9.21707072411e-05,-45526.7277523
1.16,3.45272016812,0.0734741661797,0.0756325528191,3.71387223192,-0.00632577563125,0.0828284711928,4.40856380887,-0.00746239886324,0.0879097010116,4.70319828826,-0.00791181942891,-0.000161666836316,-80833.4178003,-9.07519597418e-05,-45082.5518241
1.18,2.44736135307,0.134208877771,0.138264090418,3.13157687994,-0.00416247077321,0.158858479424,3.80150041156,-0.00499108530146,0.169094883698,4.05925913433,-0.00532290064081,-0.000118966663088,-59483.3315812,-6.60914086506e-05,-33125.8960723
1.2,0.729152059435,0.167353853907,0.172449827706,1.70928686442,-0.00101590701519,0.202349960569,2.17457405724,-0.00129801968678,0.215517375767,2.32112460342,-0.00141733109885,-4.22472676532e-05,-21123.6343183,-2.23455674377e-05,-11654.4453631
1.22,-1.32784474735,0.16217891173,0.167096741056,-0.267654332508,0.00242530223388,0.199411780083,-0.146909024277,0.0028083906638,0.212278105363,-0.161963520204,0.00295028233147,5.17662561168e-05,25883.127593,3.092129407e-05,14646.657703
1.24,-3.22943899547,0.116770095491,0.120216244061,-2.34402484974,0.00533965532431,0.146881399708,-2.62651901876,0.00634556811688,0.156024898243,-2.81266035599,0.0067340506609,0.000140445824591,70222.9120708,8.07740644218e-05,39400.7635185
1.26,-4.48304696458,0.0392467995173,0.0402011497347,-4.00075471633,0.00697022676528,0.0540457122491,-4.64178437295,0.00839393675873,0.0567589435748,-4.9632977334,0.00895036378494,0.000200738762632,100369.380915,0.000114183834094,56154.3944269
1.28,-4.7276940616,-0.0535823531405,-0.0555758923369,-4.78885210358,0.00682105299935,-0.0588781470689,-5.6461929659,0.008336768485,-0.0637604621971,-6.0259702886,0.00893403820168,0.000215365327972,107682.663268,0.000121430701962,60059.7452884
1.3,-3.83681396312,-0.139934815067,-0.144593844863,-4.45089762632,0.00480019198083,-0.165205794545,-5.31638237383,0.00603787316332,-0.176919439892,-5.65794888474,0.0065305566795,0.000177671915655,88835.9575277,9.89734157547e-05,49301.6880889
1.32,-1.96405890252,-0.198285362089,-0.20462083993,-3.00134975335,0.001269011342,-0.238306085047,-3.65501452506,0.00190715006167,-0.254197481952,-3.86390210298,0.00216762863992,9.40782958747e-05,47039.1486149,5.07032736848e-05,25729.2875449
1.34,0.483059923752,-0.21279913929,-0.219321819746,-0.735048990779,-0.0030206564193,-0.258362126955,-1.00280209541,-0.00317067391398,-0.274568415672,-1.018546686,-0.00321854665136,-1.70487279075e-05,-8524.36291778,-1.26711711982e-05,-5430.2190877
1.36,2.93730053926,-0.177541631967,-0.18263446168,1.83436790328,-0.00709030543322,-0.217741313197,2.03104068791,-0.00803119326999,-0.230125997088,2.22212092916,-0.00839096903546,-0.000129649581619,-64824.7902504,-7.617950445e-05,-36822.162159
1.38,4.8102251811,-0.098322802368,-0.100648259658,4.09931010111,-0.00996182590161,-0.123288989644,4.72261617763,-0.0115040312692,-0.12860766186,5.07591676144,-0.0121035024422,-0.000216500816516,-108250.40785,-0.00012433272471,-60802.1957765
1.4,5.63902130466,0.00836180418362,0.00949861617364,5.50734379159,-0.0108921442331,0.00492854789337,6.41087687687,-0.0126964192542,0.00820901203608,6.84083369478,-0.0134038742774,-0.000256079802255,-128039.900147,-0.000145079424431,-71390.7556088
1.42,5.20276585024,0.119066669122,0.123531173628,5.70162787273,-0.00955696205101,0.138341764945,6.67066085259,-0.0112149745291,0.149549714191,7.06703510775,-0.0118705349893,-0.00023801832377,-119009.160893,-0.000132889745559,-65797.0605213
1.44,3.57748825068,0.208874542555,0.215711275907,4.60900511395,-0.00613740227591,0.24662915528,5.41436951673,-0.00726943671477,0.26311920367,5.67847447396,-0.00772318448433,-0.000165664271959,-82832.1362974,-9.01114983314e-05,-45101.6656385
1.46,1.11614153596,0.257229800152,0.264892352228,2.45905381606,-0.00128797924956,0.304961513964,2.91661793423,-0.00163257852321,0.322747405951,2.98141011401,-0.00178007504576,-5.51110405296e-05,-27555.5218382,-2.63683601061e-05,-13969.6439868
1.48,-1.63999109025,0.252664852043,0.259386737811,-0.275280720852,0.00400556312802,0.299721453239,-0.262003036242,0.0045321945292,0.314574362095,-0.408652192765,0.00472642956916,6.88692684314e-05,34434.6329393,4.39386891496e-05,20564.6414239
1.5,-4.09375672668,0.195276193709,0.199505663727,-2.9940537042,0.00864306836634,0.231477782881,-3.41218351791,0.00993208212394,0.239968072801,-3.73031446472,0.0104278237101,0.00017902526967,89512.6345909,0.000105167161178,50830.6236798
1.52,-5.73296707626,0.0964202502637,0.0971923939565,-5.11566348855,0.0116481938271,0.114418881174,-5.85294508534,0.0134293444756,0.11481804603,-6.25750133856,0.0141226934076,0.000252079795405,126039.897392,0.000144266463389,70399.0650767
1.54,-6.24350515558,-0.0241715756408,-0.0270081040951,-6.21002490258,0.0123721997229,-0.0273341901629,-7.08765356686,0.0142817057385,-0.0347116030031,-7.47648245164,0.0150308710853,0.000274050514946,137025.256143,0.000153681977033,75511.4169821
1.56,-5.56791088954,-0.143019282688,-0.1487857559,-6.08888259025,0.0106179587878,-0.165560459649,-6.91131347433,0.0122835962104,-0.178520039339,-7.19042181681,0.0129425006059,0.000242787809285,121393.90332,0.000132863952482,65824.1714171
1.58,-3.89872534125,-0.238041956865,-0.245419561748,-4.83169029241,0.00666154358807,-0.274264026047,-5.43517831988,0.00778306040964,-0.289432794504,-5.54563775824,0.00823249973757,0.000167627836608,83813.9186961,8.78013067892e-05,44188.9319062
1.6,-1.6137630935,-0.292972242466,-0.300338976339,-2.74597072951,0.00117395368982,-0.334952292187,-3.03441330703,0.0015791365616,-0.348737185909,-2.96521957023,0.00174952895717,6.60987602272e-05,33049.3820843,2.91196071611e-05,15729.9294821
1.62,0.824980444287,-0.300078896161,-0.30590248188,-0.278175277048,-0.00493037444334,-0.339681775441,-0.236474162656,-0.00526446796884,-0.349218653424,-0.0240733757543,-0.00538473161599,-4.0756607474e-05,-20378.3022144,-3.08780040395e-05,-13594.38717
1.64,2.97972930865,-0.260756885161,-0.263938952973,2.09817644533,-0.0106782574699,-0.291405110473,2.4138332484,-0.0116399280992,-0.295249176348,2.69847385376,-0.0120092045546,-0.000133495717642,-66747.8590798,-8.10832672268e-05,-38384.2841121
1.66,4.52486446346,-0.184123415712,-0.184222520959,3.98582160071,-0.0152119493621,-0.201942392838,4.47313588174,-0.0165963079043,-0.200265451723,4.74918623129,-0.0171358293847,-0.00019807382541,-99036.9137078,-0.000113903759219,-54924.1054176
1.68,5.29537437514,-0.0842338908928,-0.0815088062882,5.13568573353,-0.017918434173,-0.0883509439069,5.67957244655,-0.0194819755382,-0.0827333256581,5.87660630323,-0.020096491684,-0.000227975115049,-113987.557258,-0.000126299621,-61678.0016829
1.7,5.28976313999,0.023214664302,0.0279234322598,5.4716119274,-0.0184943356444,0.0311008755944,5.97259097507,-0.0200070775698,0.0383299920618,6.053165886,-0.0206055462755,-0.000224054207276,-112027.101744,-0.000119673266027,-59237.5285982
1.72,4.63440542531,0.123836992073,0.129360236847,5.07184022938,-0.0169458935006,0.140440666499,5.46698954523,-0.0182292358229,0.146931765156,5.43008865471,-0.0187396324325,-0.000192828294251,-96414.1454404,-9.86260822765e-05,-49720.3927223
1.74,3.52572380003,0.206554156177,0.211695419971,4.11675915618,-0.0135379940823,0.228117051051,4.38381922759,-0.0144815731015,0.23227615468,4.2672194762,-0.0148582531815,-0.000143640161291,-71820.0810283,-6.92286646864e-05,-35948.7967896
1.76,2.17003705087,0.26438389163,0.268211073451,2.825782674,-0.00871562937953,0.287661306458,2.97721277034,-0.00927374302208,0.289020391564,2.83721184418,-0.00949655355205,-8.58818165338e-05,-42940.910337,-3.72127605106e-05,-20590.0316103
1.78,0.738224452147,0.294158420272,0.296188433914,1.39886802314,-0.00302154632667,0.316927663105,1.46331783236,-0.003195247178,0.316255322375,1.36174654059,-0.00326321514764,-2.68869231638e-05,-13443.4630589,-6.70316794843e-06,-5571.26509851
1.8,-0.65494654263,0.295575520295,0.295835195371,-0.0176619271342,0.00297178500748,0.316688066581,-0.0119798261918,0.00315731568981,0.315568952259,-0.0343185058203,0.00323443539234,2.89060132981e-05,14453.0073787,2.02754537986e-05,8139.39779698
1.82,-1.9461302124,0.270094505744,0.269033932589,-1.34006313908,0.00870779748603,0.289075635523,-1.38062155289,0.00922134302058,0.289360108705,-1.31044217771,0.00943009855343,7.95613476282e-05,39780.6758218,4.34845571325e-05,20362.7804942
1.84,-3.1007025667,0.220119206179,0.218438086418,-2.52979230858,0.013671088695,0.236648367263,-2.62136341303,0.0144831378574,0.239700863046,-2.48296228293,0.014809521944,0.000124458858666,62229.4300952,6.35936451832e-05,31287.2335293
1.86,-4.08410560369,0.148710834971,0.147123304697,-3.56573908605,0.0174013212841,0.162129639701,-3.72593637811,0.0184803299698,0.168360159709,-3.56703516686,0.01890909244,0.000162835541831,81417.7690702,8.11893593778e-05,41004.6711748
1.88,-4.83966355647,0.0598233578695,0.0588525211447,-4.4135391776,0.0195073391838,0.0689470233669,-4.65913081668,0.0208081604276,0.0775258948713,-4.54171324189,0.0213188043965,0.000192811707119,96405.8504262,9.59464270424e-05,49146.6897713
1.9,-5.28176451212,-0.0411633733582,-0.0413351785278,-5.00938498363,0.0196899164998,-0.0379604095795,-5.34537164732,0.0211401744391,-0.0289167076485,-5.32213012599,0.0217027547692,0.000211007392874,105503.69466,0.000106348464428,54792.2869994
1.92,-5.30737068206,-0.146957797401,-0.146524000858,-5.25944111651,0.0177760358514,-0.151345468198,-5.66925293091,0.019267203248,-0.144354428361,-5.77188603565,0.0198390663117,0.000213128943486,106564.47254,0.00010984471248,56586.5030818
1.94,-4.82251315649,-0.24825859168,-0.247725896882,-5.06009480123,0.0137596400662,-0.261430693739,-5.50426127705,0.0151474328622,-0.258945735007,-5.72956533225,0.0156739715465,0.000195004797301,97502.4006681,0.000103576976997,53120.305019
1.96,-3.77561673608,-0.334267038185,-0.334288038022,-4.32810705697,0.0078387469144,-0.3563910572,-4.74801817307,0.00895554483178,-0.360130432767,-5.05923488804,0.00937433709029,0.000154137305257,77068.6535115,8.52501604249e-05,43358.9405523
1.98,-2.18740458634,-0.393844597779,-0.395010069102,-3.03610155398,0.000435271123453,-0.423690078936,-3.36495108678,0.00111308245839,-0.434086639563,-3.6978103398,0.00136263174743,9.09213628786e-05,45460.6803283,5.4159087869e-05,27124.3423739
2,-0.168062487362,-0.417151161715,-0.419783131935,-1.2386531417,-0.00781377803619,-0.452001400114,-1.41556605889,-0.00771365667953,-0.467963859453,-1.6938609945,-0.00768372267577,9.56957267279e-06,4784.78463046,1.17914093172e-05,5349.6722219
2.02,2.08425045074,-0.39744463364,-0.401457158809,0.916298656325,-0.0161009502341,-0.43335765977,0.93218701719,-0.0166586194146,-0.452419762475,0.777204848935,-0.0168766081315,-8.20064957409e-05,-41003.2479938,-3.7912415533e-05,-19839.0664097
2.04,4.30470616586,-0.332650899241,-0.337510720086,3.19732193617,-0.0235276942218,-0.365028668202,3.41644957837,-0.0247422587092,-0.383814185893,3.43027882908,-0.0252068701747,-0.000172978458971,-86489.2270878,-8.90308739941e-05,-45400.8473498
2.06,6.19932015897,-0.226338471357,-0.231143082691,5.31838186971,-0.0292102255663,-0.25065058683,5.71890406861,-0.0309902433026,-0.265617354236,5.90984158284,-0.0316668149404,-0.000251295110348,-125647.551189,-0.000134476484687,-67806.4389845
2.08,7.49142973367,-0.087842576753,-0.0915041748832,6.9819453904,-0.0323964724631,-0.100380526619,7.51350301057,-0.0345653915171,-0.108542008436,7.85376729002,-0.0353882630434,-0.000305522242957,-152761.117838,-0.000167253355392,-83665.460446
2.1,7.96810828949,0.0685512786872,0.0670665752757,7.92853750795,-0.0325759675195,0.0700872429211,8.523388477,-0.03489226942,0.0704707878781,8.9506398157,-0.0357716852499,-0.000326804019999,-163402.008321,-0.000181618222998,-90275.4280426
2.12,7.51773077092,0.225273630008,0.226684417704,7.98089212141,-0.0295639931693,0.241368784949,8.56407710139,-0.0317524706405,0.250469381955,8.99992970384,-0.032586023198,-0.00031030136697,-155150.684214,-0.000174179977988,-86128.1470519
2.14,6.15189006446,0.363738925518,0.36824694955,7.07812659232,-0.0235454246726,0.392967211508,7.57992132797,-0.0253349138363,0.409290553916,7.94105859807,-0.0260209211415,-0.000256150353771,-128075.179043,-0.000144545101768,-71178.1159787
2.16,4.00797894312,0.466860801154,0.474036239437,5.28946449435,-0.0150694725803,0.506012622304,5.65227053976,-0.0162310052874,0.526769658641,5.87395523626,-0.016682562583,-0.000169607700898,-84803.8521264,-9.55822109756e-05,-46933.8162141
2.18,1.33226565917,0.521421988512,0.530244818579,2.81042895707,-0.0049944687496,0.565946897749,2.99671377225,-0.00537399693393,0.587563095352,3.03967183553,-0.00553113851501,-6.04813803645e-05,-30240.6899162,-3.3090572129e-05,-16265.6383416
2.2,-1.55347415466,0.519935710017,0.528952560929,-0.0646128824611,0.00561061046801,0.564524679771,-0.0711108988941,0.0060701765686,0.583433515485,-0.206478993321,0.00623190177169,5.81616229728e-05,29080.8131617,3.50016360131e-05,16988.9241382
2.22,-4.29625691345,0.46172237707,0.469332475256,-2.98100428366,0.0155946113511,0.501047199132,-3.17387403195,0.0168454492821,0.514327617261,-3.45529491122,0.0173112673803,0.000171808311798,85904.1563771,9.98180313769e-05,48588.3974267
2.24,-6.56022898832,0.353050885887,0.357820339464,-5.57560678961,0.0238648855399,0.382426350685,-5.93104242233,0.0257611517383,0.388391396732,-6.29681102643,0.0264789911942,0.000266462202619,133231.098161,0.000152885315626,74512.8498543
2.26,-8.0719092718,0.206335467499,0.20731265291,-7.52538432769,0.029521072771,0.222322740906,-8.00518048895,0.0318391338694,0.22069805663,-8.38466700512,0.0327261865093,0.000330563574001,165281.780826,0.000187351029133,91518.9024698
2.28,-8.656,0.038514933451,0.0354312410518,-8.59407059292,0.0319637724696,0.0392993248842,-9.15117080109,0.0344320773428,0.0312014015603,-9.47483275348,0.0353856898485,0.000356426844061,178213.416793,0.000198989028724,97591.6988787
2.3,-8.25704746489,-0.131147434986,-0.137793391166,-8.6612316109,0.0309641734453,-0.14552593101,-9.24126279471,0.0332986718039,-0.157985550142,-9.45934758513,0.0342090915025,0.000341280852979,170640.426152,0.000186702198279,92167.6252329
2.32,-6.94438894909,-0.283531806873,-0.292565675364,-7.7386142099,0.0266857316158,-0.311200256441,-8.28371627155,0.028625825256,-0.325403177577,-8.37088137174,0.0293903932229,0.000287522520837,143761.264827,0.000152691113484,76215.8502842
2.34,-4.90020278713,-0.402058429979,-0.411852484981,-5.96434048087,0.0196562812845,-0.439524772531,-6.41622580448,0.0209970526656,-0.452948621808,-6.37727221156,0.0215327198042,0.000202471835204,101235.922057,0.000102005148491,52041.0048027
